"SMILES","SALT","SALT_RATIO","COMPOUND_ID","SAMPLE_ID","SUPPLIER","SUPPLIER_PART_NO","PARENT_AMW","PARENT_EMW","SALTED_MOLECULAR_WEIGHT","MOLECULAR_FORMULA","ALIQUOT_PLATE_BARCODE","ALIQUOT_WELL_ID","ALIQUOT_SOLVENT","ALIQUOT_CONC","ALIQUOT_CONC_UNIT","ALIQUOT_VOLUME","ALIQUOT_VOLUME_UNIT","SOLUBILITY","ALIQUOT_DATE","PURITY_PERCENT","ANALYSIS_DATE","PURITY_METHOD"
"O=C(Nc1ccc(cc1)n2cnnn2)N3CCc4sccc4C3",,,"CPD003216589","SAM004412338","Enamine","Z410922404",326.3763,326.095,326.3763,"C15H14N6OS","BF00010941","J22","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",98.49,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC(OC(=O)CCCN1C(=O)Oc2cc(ccc12)[N+](=O)[O-])C(=O)Nc3ccccc3F",,,"CPD003147440","SAM004326125","Enamine","Z98503902",431.3712,431.1128,431.3712,"C20H18FN3O7","BF00010941","K22","DMSO",10.2,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"CC(NC(=O)NCC(=O)NC(C)(C)C)c1ccc(cc1)C(F)(F)F",,,"CPD003216816","SAM004412597","Enamine","Z355789336",345.36,345.1664,345.36,"C16H22F3N3O2","BF00010941","L22","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1c(cccc1[N+](=O)[O-])C(=O)NCC2(CCC2)c3ccccc3",,,"CPD003147589","SAM004326297","Enamine","Z217676292",324.3737,324.1473,324.3737,"C19H20N2O3","BF00010941","M22","DMSO",10.17,"mM",12,"uL","Soluble","28-Mar-14",98.7,"2014-03-28T07:00:00.0","LCUV214_MUX2"
"CCCc1noc(CN2Cc3ccccc3CC2C(=O)NCCc4cccs4)n1",,,"CPD003216876","SAM004412666","Enamine","Z433707120",410.5324,410.1776,410.5324,"C22H26N4O2S","BF00010941","N22","DMSO",10.23,"mM",12,"uL","Soluble","28-Mar-14",61.71,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"FC(F)Oc1ccccc1C(=O)Nc2cccc(c2)c3nnnn3C4CC4",,,"CPD003147385","SAM004326060","Enamine","Z221485894",371.3408,371.1193,371.3408,"C18H15F2N5O2","BF00010941","O22","DMSO",10.23,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_MUX2"
"O=S(=O)(N1CCN(CCOc2ccccc2)CC1)c3cn[nH]c3",,,"CPD003217289","SAM004413149","Enamine","Z805565566",336.4093,336.1256,336.4093,"C15H20N4O3S","BF00010941","P22","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1ccoc1C(=O)Nc2cccc(c2C)[N+](=O)[O-]",,,"CPD003217353","SAM004413222","Enamine","Z118824920",260.2454,260.0797,260.2454,"C13H12N2O4","BF00010942","A03","DMSO",10.37,"mM",12,"uL","Soluble","28-Mar-14",97.98,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COCc1nnc(NC(=O)c2cc(cc(c2)[N+](=O)[O-])C(=O)OC)s1",,,"CPD000272339","SAM004693860","Chem Div","5628-0609",352.3222,352.0477,352.3222,"C13H12N4O6S","BF00010942","B03","DMSO",9.93,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1nc(NC(=O)C(c2ccccc2)n3cccn3)sc1SCC#N",,,"CPD002305864","SAM004413971","Enamine","Z959603060",369.4639,369.0718,369.4639,"C17H15N5OS2","BF00010942","C03","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",95.82,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Oc1cc(ccc1NC2OC(=O)c3ccccc23)[N+](=O)[O-]",,,"CPD003461821","SAM004693781","Chem Div","5588-0298",286.2444,286.0589,286.2444,"C14H10N2O5","BF00010942","D03","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",3.2,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"NC(=O)c1oc(cc1)S(=O)(=O)N2CCN(Cc3csc(n3)C4CCCC4)CC2",,,"CPD003220096","SAM004416531","Enamine","Z929811336",424.5376,424.1239,424.5376,"C18H24N4O4S2","BF00010942","E03","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",97.83,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC1OCc2cnc(C)c(Oc3ccc([N+](=O)[O-])c4nonc34)c2CO1",,,"CPD003474799","SAM004711842","Chem Div","7404-0013",358.3112,358.0913,358.3112,"C16H14N4O6","BF00010942","F03","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCCOC(=O)c1cc(cn1C)[N+](=O)[O-]",,,"CPD003240223","SAM004425830","Enamine","Z272413928",212.2026,212.0797,212.2026,"C9H12N2O4","BF00010942","G03","DMSO",10.37,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-29T07:00:00.0","LCUV214_UPLC3"
"COC(=O)CSC1=C(C#N)C(=O)NC(S1)/C=C/c2ccccc2",,,"CPD002340297","SAM004711787","Chem Div","7218-1439",346.4196,346.0445,346.4196,"C16H14N2O3S2","BF00010942","H03","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",36.11,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"COc1ccc(CC(=O)C(C#N)c2oc3ccccc3n2)cc1F",,,"CPD003219048","SAM004415284","Enamine","Z822696026",324.3058,324.091,324.3058,"C18H13FN2O3","BF00010942","I03","DMSO",10.18,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Oc1ccc(cc1)N=Nc2nc(n[nH]2)C3CCCCC3",,,"CPD003459660","SAM004690680","Chem Div","8007-2154",271.3176,271.1433,271.3176,"C14H17N5O","BF00010942","J03","DMSO",9.95,"mM",12,"uL","Soluble","28-Mar-14",98.9,"2014-03-29T07:00:00.0","LCELS_MUX2"
"O=C(OCc1csc(n1)c2ccccn2)c3ccc(Cn4cncn4)cc3",,,"CPD003239977","SAM004425534","Enamine","Z236403646",377.4197,377.0946,377.4197,"C19H15N5O2S","BF00010942","K03","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"OCC1OC(Nc2ccc(N=Nc3ccccc3)cc2)C(O)C(O)C1O",,,"CPD000281813","SAM004690475","Chem Div","8004-6721",359.3831,359.1481,359.3831,"C18H21N3O5","BF00010942","L03","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"NC(=O)c1cccc(Cn2nnnc2C3CCCC3)c1",,,"CPD003218249","SAM004414344","Enamine","Z751599948",271.3177,271.1433,271.3177,"C14H17N5O","BF00010942","M03","DMSO",10.32,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CCOc1cc(/C=C/[N+](=O)[O-])ccc1O",,,"CPD003459685","SAM004690715","Chem Div","8007-6989",209.2023,209.0688,209.2023,"C10H11NO4","BF00010942","N03","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"CCOCCOc1c(Cl)cccc1NS(=O)(=O)c2cn[nH]c2",,,"CPD003219906","SAM004416303","Enamine","Z913825894",345.8018,345.055,345.8018,"C13H16ClN3O4S","BF00010942","O03","DMSO",10.12,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCOC(=O)c1nnn(c2nonc2N)c1c3ccccc3",,,"CPD000102668","SAM004690516","Chem Div","8005-2737",300.2774,300.097,300.2774,"C13H12N6O3","BF00010942","P03","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"[O-]c1ccc(cc1\C=N\n2c[nH+]c3ccccc23)[N+](=O)[O-]",,,"CPD003311564","SAM004516464","Vitas-M Laboratory","STL042767",282.2541,282.0752,282.2541,"C14H10N4O3","BF00010942","A04","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",94.49,"2014-03-29T07:00:00.0","LCELS_MUX2"
"OC(=O)c1ccc(cc1)S(=O)(=O)Nc2nc3ccc(Cl)cc3s2",,,"CPD003530230","SAM004828655","Asinex Ltd.","ASN 10750244",368.81,367.9692,368.81,"C14H9ClN2O4S2","BF00010942","B04","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",98.85,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"COC(=O)Oc1c(Br)cc2oc(=O)sc2c1[N+](=O)[O-]",,,"CPD000306782","SAM004520410","Vitas-M Laboratory","STK754655",350.0975,348.8891,350.0975,"C9H4BrNO7S","BF00010942","C04","DMSO",10.0,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"COc1ccc(CN2CCc3c(C2)nc(nc3N4CCOCC4)C(C)C)c(O)c1",,,"CPD003531149","SAM004828849","Asinex Ltd.","SYN 15231174",398.4995,398.2317,398.4995,"C22H30N4O3","BF00010942","D04","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC(C)(C)OC(=O)NN=Cc1cc(Br)cc([N+](=O)[O-])c1O",,,"CPD000211973","SAM004520275","Vitas-M Laboratory","STK745274",360.1651,359.0116,360.1651,"C12H14BrN3O5","BF00010942","E04","DMSO",10.0,"mM",12,"uL","Soluble","28-Mar-14",60.47,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"CCn1cc(c(C)n1)c2cc(on2)C(=O)Nc3nnc(COC)s3",,,"CPD000731227","SAM004829076","Asinex Ltd.","SYN 19994897",348.3804,348.1004,348.3804,"C14H16N6O3S","BF00010942","F04","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"COc1cc(NC(=O)c2cccc(Br)c2)ccc1n3cnnn3",,,"CPD003311275","SAM004516109","Vitas-M Laboratory","STK942922",374.192,373.0174,374.192,"C15H12BrN5O2","BF00010942","G04","DMSO",9.89,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"NC(CC(O)c1ccc(cc1)[N+](=O)[O-])C(Cl)(Cl)Cl",,,"CPD003579819","SAM004839965","ChemBridge","5113540",313.5686,311.9835,313.5686,"C10H11Cl3N2O3","BF00010942","H04","DMSO",10.21,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"O=C(Nc1ccc2[nH]ccc2c1)c3snnc3c4ccccc4",,,"CPD003311060","SAM004515872","Vitas-M Laboratory","STK939881",320.3683,320.0731,320.3683,"C17H12N4OS","BF00010942","I04","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"C\C(=C\C(C#N)C#N)\C=C(C#N)C#N.C[NH2+]C","C2H8N",1,"CPD003579992","SAM004840192","ChemBridge","5214942",182.1814,182.0592,228.2741,"C10H6N4","BF00010942","J04","DMSO",10.51,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"CCCCC(=O)C1C(=O)N(C(=S)N(C1=O)c2ccccc2)c3ccccc3",,,"CPD003314346","SAM004520603","Vitas-M Laboratory","STK771559",380.4626,380.1194,380.4626,"C21H20N2O3S","BF00010942","K04","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1nc(C)nc(NC(=O)NS(=O)(=O)Nc2cc(ccc2C)[N+](=O)[O-])n1",,,"CPD003579816","SAM004839962","ChemBridge","5111052",397.3665,397.0804,397.3665,"C13H15N7O6S","BF00010942","L04","DMSO",10.32,"mM",12,"uL","soluble","28-Mar-14",0.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"OC1=Nc2ccccc2C(=O)N[C@H]1CC(=O)Nc3nc4ccc(OC(F)(F)F)cc4s3",,,"CPD003310638","SAM004515420","Vitas-M Laboratory","STK933427",450.3911,450.0609,450.3911,"C19H13F3N4O4S","BF00010942","M04","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",97.88,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Oc1ccccc1\C=N/NC(=O)c2cccc3cc[nH]c23",,,"CPD003580281","SAM004840584","ChemBridge","5236801",279.2933,279.1007,279.2933,"C16H13N3O2","BF00010942","N04","DMSO",10.74,"mM",12,"uL","soluble","28-Mar-14",99.04,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"OC(=O)C(N1CCCN(CC1)c2ccc(cn2)C(F)(F)F)c3c[nH]c4ccc(Cl)cc34",,,"CPD002488335","SAM004518472","Vitas-M Laboratory","STK658632",452.8573,452.1226,452.8573,"C21H20ClF3N4O2","BF00010942","O04","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",97.51,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC(=O)Oc1ccc(C=NNS(=O)(=O)c2ccc(C)cc2)c(OC(=O)C)c1",,,"CPD000496612","SAM004840600","ChemBridge","5550402",390.4118,390.0885,390.4118,"C18H18N2O6S","BF00010942","P04","DMSO",10.25,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1nn(C)c2ncc(cc12)S(=O)(=O)Nc3ccc(OC(F)F)cc3",,,"CPD003220917","SAM004417509","Enamine","Z978945346",368.3585,368.0755,368.3585,"C15H14F2N4O3S","BF00010942","A05","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",98.04,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1c(nnn1c2nonc2N)C(=O)NNC(=O)c3nn(C)cc3Br",,,"CPD001480654","SAM004690912","Chem Div","8009-1786",411.1782,410.0198,411.1782,"C11H11BrN10O3","BF00010942","B05","DMSO",9.97,"mM",12,"uL","Soluble","28-Mar-14",96.2,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CN(CC(=O)NCc1ccc(COCC(F)(F)F)cc1)C(=O)c2occc2",,,"CPD003240304","SAM004425930","Enamine","Z281536736",384.3497,384.1297,384.3497,"C18H19F3N2O4","BF00010942","C05","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1c(nnn1c2nonc2N)C(=O)NNC(=O)c3nn(C)cc3I",,,"CPD003459822","SAM004690913","Chem Div","8009-1788",458.1787,458.006,458.1787,"C11H11IN10O3","BF00010942","D05","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",94.67,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCOCCOc1c(Cl)cccc1NC(C)C(=O)NC(=O)N",,,"CPD003219924","SAM004416321","Enamine","Z914306568",329.7793,329.1142,329.7793,"C14H20ClN3O4","BF00010942","E05","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",95.96,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"O\N=C\1/C(=N\O)/ON=C1c2ccc(cc2)[N+](=O)[O-]",,,"CPD003464592","SAM004698110","Chem Div","8011-1453",250.1677,250.0338,250.1677,"C9H6N4O5","BF00010942","F05","DMSO",9.99,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"CCOC(=O)C(CCC#N)\C(=N\Nc1ncc(Cl)cc1Cl)\C",,,"CPD003221329","SAM004418018","Enamine","Z994074318",343.2084,342.065,343.2084,"C14H16Cl2N4O2","BF00010942","G05","DMSO",10.2,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_UPLC3"
"CC(C)CCNC(=O)c1c(C)c([N+](=O)[O-])c(C)nc1Cl",,,"CPD000204493","SAM004698305","Chem Div","8013-2880",299.7583,299.1036,299.7583,"C13H18ClN3O3","BF00010942","H05","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CN1CCc2nc(NC(=O)c3c(C)onc3c4ccccc4)sc2C1",,,"CPD003240480","SAM004426142","Enamine","Z30159112",354.4261,354.115,354.4261,"C18H18N4O2S","BF00010942","I05","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Clc1ccccc1N2C(=O)NC(=O)/C(=C\c3ccc[nH]3)/C2=O",,,"CPD003464682","SAM004698243","Chem Div","8012-5956",315.7163,315.041,315.7163,"C15H10ClN3O3","BF00010942","J05","DMSO",10.14,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COCCOC(=O)c1c(C)[nH]c(C(=O)NOCc2ccccc2)c1C",,,"CPD003241219","SAM004426984","Enamine","Z423353996",346.3777,346.1529,346.3777,"C18H22N2O5","BF00010942","K05","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC(C(=O)Nc1nnc(CCc2ccccc2)s1)n3cc(cn3)[N+](=O)[O-]",,,"CPD003464962","SAM004698665","Chem Div","8017-0365",372.4024,372.1004,372.4024,"C16H16N6O3S","BF00010942","L05","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Fc1ccc(cc1Nc2nccc(n2)C(F)(F)F)N3CCCS3(=O)=O",,,"CPD002304782","SAM004414693","Enamine","Z785206520",376.3292,376.0617,376.3292,"C14H12F4N4O2S","BF00010942","M05","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",98.79,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"NC1=C(C#N)C(=S)SS1",,,"CPD003465045","SAM004698769","Chem Div","8017-9355",174.267,173.938,174.267,"C4H2N2S3","BF00010942","N05","DMSO",9.76,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"[O-][N+](=O)c1ccc(NCc2ccccc2Cl)nc1",,,"CPD003219445","SAM004415759","Enamine","Z86250372",263.6797,263.0462,263.6797,"C12H10ClN3O2","BF00010942","O05","DMSO",10.24,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCCOc1ccc(cc1)C(CC(=O)O)NS(=O)(=O)c2ccc(Br)cc2",,,"CPD003464941","SAM004698634","Chem Div","8016-8113",442.3257,441.0245,442.3257,"C18H20BrNO5S","BF00010942","P05","DMSO",9.95,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"N\C(=N/C#N)\c1sc(Nc2ccccc2)nc1N",,,"CPD003313431","SAM004518606","Vitas-M Laboratory","STK670453",258.3022,258.0687,258.3022,"C11H10N6S","BF00010942","A06","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",96.93,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1ccc(NCC(=O)NN=Cc2cc(Br)cc(I)c2O)cc1",,,"CPD003580299","SAM004840608","ChemBridge","5553132",488.1234,486.9392,488.1234,"C16H15BrIN3O2","BF00010942","B06","DMSO",10.24,"mM",12,"uL","insoluble","28-Mar-14",40.16,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"NC(=N)NN=Cc1ccc(Cl)cc1Cl",,,"CPD000427856","SAM004520157","Vitas-M Laboratory","STK732216",231.0848,230.0126,231.0848,"C8H8Cl2N4","BF00010942","C06","DMSO",9.95,"mM",12,"uL","Soluble","28-Mar-14",90.22,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1nn(c(O)c1C=Nc2nn[nH]n2)c3ccc(Cl)cc3",,,"CPD003580537","SAM004840925","ChemBridge","5632512",303.7113,303.0635,303.7113,"C12H10ClN7O","BF00010942","D06","DMSO",9.88,"mM",12,"uL","soluble","28-Mar-14",90.8,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"[O-][N+](=O)OC1(CC2CC3C1)CC(C2)(C3)c4no[n+]([O-])c4Br",,,"CPD002498891","SAM004517138","Vitas-M Laboratory","STL059157",360.1651,359.0116,360.1651,"C12H14BrN3O5","BF00010942","E06","DMSO",10.0,"mM",12,"uL","Soluble","28-Mar-14",96.33,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"CC1CN(CC(C)N1C(=NO)c2nonc2N)C(=NO)c3nonc3N",,,"CPD003580585","SAM004840997","ChemBridge","5671349",366.3406,366.1512,366.3406,"C12H18N10O4","BF00010942","F06","DMSO",10.1,"mM",12,"uL","soluble","28-Mar-14",93.64,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(Br)cc1C2SCC(=Nc3c2c(C)nn3c4ncccn4)O",,,"CPD003310828","SAM004515626","Vitas-M Laboratory","STK936478",446.3209,445.0208,446.3209,"C18H16BrN5O2S","BF00010942","G06","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"OCCN(CCO)c1ccc(cc1[N+](=O)[O-])C(F)(F)F",,,"CPD003580433","SAM004840777","ChemBridge","5558844",294.2313,294.0827,294.2313,"C11H13F3N2O4","BF00010942","H06","DMSO",9.86,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC(C)(C)C1(C)OC(=O)C(=Cc2ccc(O)c(I)c2)C(=O)O1",,,"CPD003310215","SAM004514960","Vitas-M Laboratory","STK878255",416.2135,416.012,416.2135,"C16H17IO5","BF00010942","I06","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"Cc1nn(c(O)c1C(=NNC(=O)c2ccc(I)cc2)C(F)(F)F)c3ccccc3",,,"CPD003580516","SAM004840890","ChemBridge","5655520",514.2464,514.0113,514.2464,"C19H14F3IN4O2","BF00010942","J06","DMSO",10.31,"mM",12,"uL","soluble","28-Mar-14",98.43,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CCOc1cc(C=C2C(=O)OC(C)(OC2=O)C(C)(C)C)cc(Br)c1O",,,"CPD000194743","SAM004514961","Vitas-M Laboratory","STK878256",413.2664,412.0521,413.2664,"C18H21BrO6","BF00010942","K06","DMSO",9.92,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"Oc1ccc(/C=C\2/C(=O)NN(C2=O)c3cccc(Cl)c3)cc1[N+](=O)[O-]",,,"CPD001473756","SAM004841110","ChemBridge","5839795",359.7261,359.0308,359.7261,"C16H10ClN3O5","BF00010942","L06","DMSO",10.56,"mM",12,"uL","soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"[O-][N+](=O)c1cccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1",,,"CPD003310152","SAM004514853","Vitas-M Laboratory","STK864544",334.1508,334.0188,334.1508,"C10H5F7N2O3","BF00010942","M06","DMSO",9.88,"mM",12,"uL","Soluble","28-Mar-14",83.02,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"COc1cc(C=O)cc(Br)c1OCc2c(C)no[n+]2[O-]",,,"CPD000193906","SAM004841335","ChemBridge","6041693",343.1344,341.9851,343.1344,"C12H11BrN2O5","BF00010942","N06","DMSO",10.2,"mM",12,"uL","soluble","28-Mar-14",0.0,"2014-03-31T07:00:00.0","LCUV214_UPLC3"
"COC(=O)c1cccc(NC(=O)c2cc3occc3n2C)c1",,,"CPD003311140","SAM004515963","Vitas-M Laboratory","STK941047",298.2933,298.0953,298.2933,"C16H14N2O4","BF00010942","O06","DMSO",10.06,"mM",12,"uL","Insoluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1no[n+]([O-])c1COc2ccc(C=C3C(=O)NC(=S)NC3=O)cc2",,,"CPD000193821","SAM004841313","ChemBridge","6007121",360.3448,360.0528,360.3448,"C15H12N4O5S","BF00010942","P06","DMSO",10.55,"mM",12,"uL","soluble","28-Mar-14",96.96,"2014-03-31T07:00:00.0","LCELS_UPLC3"
"CC1(NC(=O)N(CC(=O)Nc2ccccc2Cl)C1=O)c3ccsc3",,,"CPD003221306","SAM004417991","Enamine","Z993977274",363.8187,363.0444,363.8187,"C16H14ClN3O3S","BF00010942","A07","DMSO",10.17,"mM",12,"uL","Soluble","28-Mar-14",98.02,"2014-03-29T07:00:00.0","LCELS_MUX2"
"CC(C(=O)N1CCc2ccccc12)n3cc(cn3)[N+](=O)[O-]",,,"CPD000307272","SAM004698508","Chem Div","8015-6642",286.291,286.1065,286.291,"C14H14N4O3","BF00010942","B07","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"Cc1nc(nn1c2ccc(F)cc2)C(=O)OCc3cc(Cl)c4OCCCOc4c3",,,"CPD003239083","SAM004424479","Enamine","Z131393434",417.8181,417.0892,417.8181,"C20H17ClFN3O4","BF00010942","C07","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",97.28,"2014-03-29T07:00:00.0","LCELS_MUX2"
"COc1ccc(Cc2nnc(NC(=O)C(C)n3cc(cn3)[N+](=O)[O-])s2)cc1",,,"CPD003464860","SAM004698516","Chem Div","8015-6916",388.4018,388.0953,388.4018,"C16H16N6O4S","BF00010942","D07","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",97.27,"2014-03-29T07:00:00.0","LCELS_MUX2"
"O=C(Nc1cccc(c1)C2=NNC(=O)C=C2)C3CCCCC3",,,"CPD003177497","SAM004416770","Enamine","Z952434298",297.3516,297.1477,297.3516,"C17H19N3O2","BF00010942","E07","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",98.32,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CC1CCN(CC1)C(=O)c2c(C)c([N+](=O)[O-])c(C)nc2Cl",,,"CPD003465049","SAM004698774","Chem Div","8017-9874",311.7693,311.1036,311.7693,"C14H18ClN3O3","BF00010942","F07","DMSO",9.94,"mM",12,"uL","Soluble","28-Mar-14",98.58,"2014-03-29T07:00:00.0","LCUV214_MUX2"
"CNS(=O)(=O)Cc1ccccc1CNC(=O)NCc2ccc(COCC(F)(F)F)cc2",,,"CPD003239912","SAM004425460","Enamine","Z231008072",459.4825,459.144,459.4825,"C20H24F3N3O4S","BF00010942","G07","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
"Cc1c(cccc1[N+](=O)[O-])C(=O)Nc2cccc3nsnc23",,,"CPD003465113","SAM004698880","Chem Div","8495-0281",314.3192,314.0473,314.3192,"C14H10N4O3S","BF00010942","H07","DMSO",9.86,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-29T07:00:00.0","LCELS_MUX2"
