"SMILES","SALT","SALT_RATIO","COMPOUND_ID","SAMPLE_ID","SUPPLIER","SUPPLIER_PART_NO","PARENT_AMW","PARENT_EMW","SALTED_MOLECULAR_WEIGHT","MOLECULAR_FORMULA","ALIQUOT_PLATE_BARCODE","ALIQUOT_WELL_ID","ALIQUOT_SOLVENT","ALIQUOT_CONC","ALIQUOT_CONC_UNIT","ALIQUOT_VOLUME","ALIQUOT_VOLUME_UNIT","SOLUBILITY","ALIQUOT_DATE","PURITY_PERCENT","ANALYSIS_DATE","PURITY_METHOD"
"O=C(Cc1noc2ccccc12)Nc3nc(CN4CCCCC4)cs3",,,"CPD003119700","SAM004292923","Enamine","Z99365512",356.4419,356.1306,356.4419,"C18H20N4O2S","BF00010935","N07","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",94.01,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"COc1cc(C=NNc2ncc(cc2Cl)C(F)(F)F)cc(OC)c1O",,,"CPD000247996","SAM004293026","Enamine","Z49711537",375.7356,375.0597,375.7356,"C15H13ClF3N3O3","BF00010935","O07","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"COc1ccc(/C=C/2\CS(=O)(=O)c3ccccc3C2=O)cc1O",,,"CPD003119568","SAM004292773","Enamine","Z46616215",330.356,330.0561,330.356,"C17H14O5S","BF00010935","P07","DMSO",10.29,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"COc1cc(cc(OC)c1OC)C(=O)c2c(N)c(C#N)cn3c4ccccc4nc23",,,"CPD000838864","SAM004285366","Enamine","Z104340878",402.4104,402.1328,402.4104,"C22H18N4O4","BF00010935","A08","DMSO",10.19,"mM",12,"uL","Soluble","28-Mar-14",95.89,"2014-03-27T07:00:00.0","LCELS_MUX2"
"CC(C)C(C(=O)NNC(=O)c1ccoc1C)c2ccc(Cl)cc2",,,"CPD003128591","SAM004304058","Enamine","Z27881556",334.7973,334.1084,334.7973,"C17H19ClN2O3","BF00010935","B08","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",97.23,"2014-03-27T07:00:00.0","LCELS_MUX2"
"FC(F)(F)c1nc(NN=C(S)NCC2CCCO2)c3ccccc3n1",,,"CPD003114464","SAM004285559","Enamine","Z68167185",371.3812,371.1027,371.3812,"C15H16F3N5OS","BF00010935","C08","DMSO",10.23,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"COc1ccc(\C=C\C(=O)Nc2nc(C)c3CCCCc3n2)cc1S(=O)(=O)N4CCOCC4",,,"CPD003128632","SAM004304106","Enamine","Z203497766",472.5572,472.178,472.5572,"C23H28N4O5S","BF00010935","D08","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"COc1cc(OC)cc(c1)C(=O)OC(C)C(=O)NC2CCCc3ccccc23",,,"CPD001246162","SAM004285703","Enamine","Z18414559",383.4457,383.1732,383.4457,"C22H25NO5","BF00010935","E08","DMSO",10.17,"mM",12,"uL","Soluble","28-Mar-14",96.94,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"Cc1ccc(Br)cc1S(=O)(=O)NNC(=O)c2occc2",,,"CPD003128752","SAM004304244","Enamine","Z88889273",359.1957,357.9622,359.1957,"C12H11BrN2O4S","BF00010935","F08","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",92.54,"2014-03-27T07:00:00.0","LCELS_MUX2"
"FC(F)(F)c1nc2ccccc2n1CC(=O)NNC(=O)C(c3ccccc3)c4ccccc4",,,"CPD003114383","SAM004285464","Enamine","Z31880036",452.4369,452.146,452.4369,"C24H19F3N4O2","BF00010935","G08","DMSO",10.17,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-28T07:00:00.0","LCUV214_UPLC3"
"CCCC(=O)Nc1ccc(cc1)C(=O)COC(=O)c2cc3ccccc3[nH]2",,,"CPD003128636","SAM004304110","Enamine","Z51053852",364.3945,364.1423,364.3945,"C21H20N2O4","BF00010935","H08","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",98.83,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CCCC1(CCC)NC(=O)N(CN2CCN(CC2)c3ccc(cc3[N+](=O)[O-])C(F)(F)F)C1=O",,,"CPD003114561","SAM004285691","Enamine","Z44254473",471.4733,471.2093,471.4733,"C21H28F3N5O4","BF00010935","I08","DMSO",10.18,"mM",12,"uL","Soluble","28-Mar-14",92.61,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"CCCCC1(C)NC(=O)N(CC(=O)Nc2ccc(Cl)c(c2)[N+](=O)[O-])C1=O",,,"CPD003129102","SAM004304659","Enamine","Z25725590",382.7988,382.1043,382.7988,"C16H19ClN4O5","BF00010935","J08","DMSO",10.19,"mM",12,"uL","Soluble","28-Mar-14",98.83,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Fc1cccc(F)c1C(=O)OCC(=O)NC(=O)NCc2ccccc2",,,"CPD001249435","SAM004285635","Enamine","Z18407811",348.3069,348.0921,348.3069,"C17H14F2N2O4","BF00010935","K08","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CC1CC(Sc2nnnn2c3ccc(O)cc3)C(=O)O1",,,"CPD003129098","SAM004304654","Enamine","Z87875934",292.3136,292.063,292.3136,"C12H12N4O3S","BF00010935","L08","DMSO",10.26,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"Cc1ccc(cc1)n2nnnc2SCn3nnc4ccccc4c3=O",,,"CPD000153399","SAM004285684","Enamine","Z19565095",351.3863,351.0902,351.3863,"C16H13N7OS","BF00010935","M08","DMSO",10.25,"mM",12,"uL","Soluble","28-Mar-14",97.9,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CC(C)c1cc(NC(=O)CSc2nncn2c3ccccc3F)on1",,,"CPD003128991","SAM004304527","Enamine","Z24236495",361.3939,361.1008,361.3939,"C16H16FN5O2S","BF00010935","N08","DMSO",10.24,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CCCCC1(C)NC(=O)N(CN2CCN(CC2)c3ccc(cc3[N+](=O)[O-])C(F)(F)F)C1=O",,,"CPD003114562","SAM004285692","Enamine","Z44254472",457.4467,457.1936,457.4467,"C20H26F3N5O4","BF00010935","O08","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",90.98,"2014-03-27T07:00:00.0","LCELS_MUX2"
"NC(=O)Cc1ccc(s1)C(=O)CSc2nc(C3CC3)n(n2)c4ccccc4",,,"CPD001886127","SAM004295073","Enamine","Z92116396",398.5018,398.0871,398.5018,"C19H18N4O2S2","BF00010935","P08","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Nc1nnc(SCC(=O)Nc2ccc(Br)cc2Br)[nH]1",,,"CPD003119899","SAM004293226","Enamine","Z18357096",407.0843,404.8894,407.0843,"C10H9Br2N5OS","BF00010935","A09","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",98.88,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CN(C1CCS(=O)(=O)C1)C(=O)CSc2nc3ccc(Cl)cc3[nH]2",,,"CPD003116302","SAM004288257","Enamine","Z16257487",373.8781,373.0321,373.8781,"C14H16ClN3O3S2","BF00010935","B09","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CC(=O)Nc1ccc(/C=C/C(=O)c2ccc(cc2)n3nncc3C(C)(C)C)cc1",,,"CPD000825148","SAM004293147","Enamine","Z56830874",388.4706,388.1899,388.4706,"C23H24N4O2","BF00010935","C09","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",63.38,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"[O-][N+](=O)c1ccc(NC(=O)COC(=O)Cn2c(nc3ccccc23)C(F)(F)F)c(C#N)c1",,,"CPD003116389","SAM004288403","Enamine","Z25054527",447.3308,447.079,447.3308,"C19H12F3N5O5","BF00010935","D09","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",98.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"OCCN(CCO)CC(O)COCCC1(CC2CC3CC(C2)C1)C3.Cl","HCl",1,"CPD000141159","SAM004293363","Enamine","Z56836037",341.4933,341.2566,377.9542,"C19H35NO4","BF00010935","E09","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"Cc1c(cccc1[N+](=O)[O-])C(=O)OCC(=O)NC2CCCCC2",,,"CPD003116197","SAM004288092","Enamine","Z18761566",320.3464,320.1372,320.3464,"C16H20N2O5","BF00010935","F09","DMSO",10.3,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CCCC1(NC(=O)N(CC(=O)Nc2cc(C)on2)C1=O)c3ccccc3",,,"CPD000348101","SAM004293435","Enamine","Z14246733",356.3824,356.1484,356.3824,"C18H20N4O4","BF00010935","G09","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"Cc1ccn2cc(nc2c1)C(=O)OCCN3C(=O)c4ccccc4S3(=O)=O",,,"CPD003116236","SAM004288148","Enamine","Z90017892",385.3951,385.0732,385.3951,"C18H15N3O5S","BF00010935","H09","DMSO",10.12,"mM",12,"uL","Insoluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Cc1cc(F)ccc1S(=O)(=O)Nc2ccccc2C(=O)NCc3cccnc3",,,"CPD000371743","SAM004293723","Enamine","Z56804378",399.4407,399.1052,399.4407,"C20H18FN3O3S","BF00010935","I09","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",96.44,"2014-03-27T07:00:00.0","LCELS_MUX2"
"CCN(C1CCS(=O)(=O)C1)C(=O)COc2cccnc2[N+](=O)[O-]",,,"CPD000256122","SAM004288236","Enamine","Z24779080",343.3555,343.0838,343.3555,"C13H17N3O6S","BF00010935","J09","DMSO",10.19,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"Cc1c(cccc1[N+](=O)[O-])C(=O)Nc2sccc2C(=O)N",,,"CPD003120217","SAM004293753","Enamine","Z29084476",305.3087,305.047,305.3087,"C13H11N3O4S","BF00010935","K09","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Cc1ccc(NC(=O)CCC(=O)NN=C(S)Nc2ccc(F)cc2)c(C)c1",,,"CPD000611367","SAM004288657","Enamine","Z57201886",388.461,388.1369,388.461,"C19H21FN4O2S","BF00010935","L09","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CCN(C1CCS(=O)(=O)C1)C(=O)CSc2nc3ccc(Cl)cc3[nH]2",,,"CPD003120218","SAM004293754","Enamine","Z16257498",387.9047,387.0478,387.9047,"C15H18ClN3O3S2","BF00010935","M09","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"CC(C)Nc1nc(cs1)c2cc(C)n(c2C)c3ccc(cc3)S(=O)(=O)N",,,"CPD002329756","SAM004288548","Enamine","Z48848422",390.5228,390.1184,390.5228,"C18H22N4O2S2","BF00010935","N09","DMSO",10.24,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-28T07:00:00.0","LCUV214_UPLC3"
"Cn1c(N)c(C(=O)CSc2nnc(c3ccc(Cl)cc3)n2c4ccccc4)c(=O)n(C)c1=O",,,"CPD003120224","SAM004293766","Enamine","Z13714734",482.9454,482.0927,482.9454,"C22H19ClN6O3S","BF00010935","O09","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Clc1ccc(Cl)c(n1)C(=O)OCC(=O)NC(=O)NCc2occc2",,,"CPD003116611","SAM004288685","Enamine","Z16551621",372.1651,371.0075,372.1651,"C14H11Cl2N3O5","BF00010935","P09","DMSO",10.21,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"CC(C)CC1(C)NC(=O)N(CN2CCN(CC2)c3ccc(cc3[N+](=O)[O-])C(F)(F)F)C1=O",,,"CPD003114563","SAM004285693","Enamine","Z44254483",457.4467,457.1936,457.4467,"C20H26F3N5O4","BF00010935","A10","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",84.24,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"CC1(NC(=O)N(CN2N=Nc3ccccc3C2=O)C1=O)c4ccc5OCCCOc5c4",,,"CPD003129212","SAM004304784","Enamine","Z152610896",421.406,421.1386,421.406,"C21H19N5O5","BF00010935","B10","DMSO",10.2,"mM",12,"uL","Soluble","28-Mar-14",96.99,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Cc1cc(C)c(C(=O)O)c(S)n1",,,"CPD003114401","SAM004285486","Enamine","Z104341190",183.2255,183.0354,183.2255,"C8H9NO2S","BF00010935","C10","DMSO",10.37,"mM",12,"uL","Soluble","28-Mar-14",1.1,"2014-03-28T07:00:00.0","LCUV214_UPLC3"
"CCCN(Cc1oc(nn1)c2occc2)C(=O)C(c3ccccc3)c4ccccc4",,,"CPD001864230","SAM004295016","Enamine","Z28528597",401.4577,401.1739,401.4577,"C24H23N3O3","BF00010935","D10","DMSO",10.21,"mM",12,"uL","Soluble","28-Mar-14",96.29,"2014-03-27T07:00:00.0","LCELS_MUX2"
"CC(OC(=O)Cc1ccccc1F)C(=O)Nc2ccc(cc2)S(=O)(=O)N",,,"CPD003114573","SAM004285710","Enamine","Z18567932",380.3918,380.0842,380.3918,"C17H17FN2O5S","BF00010935","E10","DMSO",10.25,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"CCN1C=C(C(=O)NN2C(=O)NC(C)(C2=O)c3ccccc3)C(=O)c4ccc(C)nc14",,,"CPD003121547","SAM004295386","Enamine","Z30029889",419.4332,419.1593,419.4332,"C22H21N5O4","BF00010935","F10","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CC(C)CN(CC(C)C)C(=O)COC(=O)CN1C(=O)C(=Nc2ccccc12)c3nccn3C",,,"CPD003114763","SAM004285944","Enamine","Z89278448",453.5431,453.2376,453.5431,"C24H31N5O4","BF00010935","G10","DMSO",10.14,"mM",12,"uL","Soluble","28-Mar-14",79.83,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"COc1cc(cc(C(=O)NC2=CNC(=O)C=C2)c1OC)S(=O)(=O)Nc3ccccc3F",,,"CPD003121390","SAM004295205","Enamine","Z223034082",447.4368,447.09,447.4368,"C20H18FN3O6S","BF00010935","H10","DMSO",10.06,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"CC(Nc1ccc2OCOc2c1)C(=O)Nc3ccc(cc3)C(=O)C",,,"CPD003112083","SAM004282043","Enamine","Z44487843",326.353,326.1266,326.353,"C18H18N2O4","BF00010935","I10","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",98.79,"2014-03-27T07:00:00.0","LCELS_MUX2"
"COC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N(C)CC(=O)Nc2ccc(Cl)cc2)c1C",,,"CPD003121396","SAM004295213","Enamine","Z51196800",435.8581,435.1197,435.8581,"C20H22ClN3O6","BF00010935","J10","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"COc1ccc(NC(=O)c2ccc3C(=O)N(Cc4ccco4)C(=O)c3c2)c(OC)c1",,,"CPD003114608","SAM004285755","Enamine","Z26713805",406.3958,406.1164,406.3958,"C22H18N2O6","BF00010935","K10","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Cc1nc(Cc2oc(SCc3oc(nn3)c4ccccc4Br)nn2)cs1",,,"CPD003121557","SAM004295397","Enamine","Z17573267",450.3327,448.9615,450.3327,"C16H12BrN5O2S2","BF00010935","L10","DMSO",10.21,"mM",12,"uL","Soluble","28-Mar-14",97.68,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Cc1ccc(s1)C(=O)COC(=O)CSc2nncc(n2)c3cccs3",,,"CPD000834336","SAM004286004","Enamine","Z87600393",391.4783,391.0119,391.4783,"C16H13N3O3S3","BF00010935","M10","DMSO",10.22,"mM",12,"uL","Soluble","28-Mar-14",92.95,"2014-03-27T07:00:00.0","LCELS_MUX2"
"FC(F)(F)c1cccc(CNC(=O)C2=NNC(=O)c3ccccc23)c1",,,"CPD003121538","SAM004295373","Enamine","Z29859952",347.2912,347.0881,347.2912,"C17H12F3N3O2","BF00010935","N10","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",97.21,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CCSC1=C(C#N)C2(CCCCC2)C(=C(N)N1)C#N",,,"CPD000009325","SAM004285910","Enamine","Z57075745",274.3848,274.1252,274.3848,"C14H18N4S","BF00010935","O10","DMSO",10.2,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Cc1cc(cc(C)c1S(=O)(=O)N2CCN(CC2)C(=O)C3CCS(=O)(=O)C3)C(C)(C)C",,,"CPD003121569","SAM004295414","Enamine","Z109319272",456.6191,456.1752,456.6191,"C21H32N2O5S2","BF00010935","P10","DMSO",10.07,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"COc1ccc(CC(=O)NNc2ncc(Cl)cc2Cl)cc1OC",,,"CPD003114999","SAM004286295","Enamine","Z56941741",356.2093,355.049,356.2093,"C15H15Cl2N3O3","BF00010935","A11","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CS(=O)(=O)c1ccc(Cl)c(NC(=O)COc2cccc(Cl)c2)c1",,,"CPD003116440","SAM004288478","Enamine","Z29031059",374.2393,372.9942,374.2393,"C15H13Cl2NO4S","BF00010935","B11","DMSO",10.15,"mM",12,"uL","Soluble","28-Mar-14",96.36,"2014-03-27T07:00:00.0","LCELS_MUX2"
"CC(C)c1cc2c(COC(=O)c3nn(C)c(=O)c4ccccc34)cc(=O)oc2cc1C",,,"CPD003114919","SAM004286173","Enamine","Z16600031",418.4504,418.1528,418.4504,"C24H22N2O5","BF00010935","C11","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",98.6,"2014-03-27T07:00:00.0","LCELS_MUX2"
"FC(F)(F)c1cnc(N2CCN(CN3N=CN(C3=S)c4ccccc4)CC2)c(Cl)c1",,,"CPD003116529","SAM004288582","Enamine","Z44185268",454.8996,454.0954,454.8996,"C19H18ClF3N6S","BF00010935","D11","DMSO",10.11,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-28T07:00:00.0","LCUV214_UPLC3"
"Clc1ccc(C#N)c(NC(=O)COC(=O)CC2(CC3CC4CC(C3)C2)C4)c1",,,"CPD003115279","SAM004286745","Enamine","Z18310630",386.8796,386.1397,386.8796,"C21H23ClN2O3","BF00010935","E11","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CC(=O)c1c(C)[nH]c(C(=O)COC(=O)CSc2oc3ccccc3n2)c1C",,,"CPD003116550","SAM004288606","Enamine","Z20098307",386.4234,386.0936,386.4234,"C19H18N2O5S","BF00010935","F11","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"Oc1cccc(\C=C(\C#N)/C(=O)NCC=C)c1",,,"CPD003115209","SAM004286636","Enamine","Z44326818",228.2465,228.0898,228.2465,"C13H12N2O2","BF00010935","G11","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",98.51,"2014-03-27T07:00:00.0","LCELS_MUX2"
"COCCN(C(=O)c1cc(Cl)c2OCCOc2c1)C3=C(N)N(CC(C)C)C(=O)NC3=O",,,"CPD003116620","SAM004288694","Enamine","Z63887323",452.8962,452.1462,452.8962,"C20H25ClN4O6","BF00010935","H11","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",94.7,"2014-03-27T07:00:00.0","LCELS_MUX2"
"[O-][N+](=O)c1ccc2nc(S)[nH]c2c1",,,"CPD003115370","SAM004286880","Enamine","Z56867869",195.1984,195.0102,195.1984,"C7H5N3O2S","BF00010935","I11","DMSO",10.25,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"Oc1cccc(c1)C(=O)OCC(=O)NC(=O)NCCc2cccs2",,,"CPD000845485","SAM004301129","Enamine","Z89669934",348.3744,348.0779,348.3744,"C16H16N2O5S","BF00010935","J11","DMSO",10.05,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"Sc1nn(c2ccc(Cl)cc2)c(=S)s1",,,"CPD000262121","SAM004286969","Enamine","Z56895030",260.7744,259.9303,260.7744,"C8H5ClN2S3","BF00010935","K11","DMSO",10.35,"mM",12,"uL","Soluble","28-Mar-14",95.42,"2014-03-28T07:00:00.0","LCUV214_UPLC3"
"O=C(CSc1nnc2ccccn12)NNC(=O)c3ccccc3",,,"CPD000376028","SAM004288898","Enamine","Z20241315",327.3613,327.0789,327.3613,"C15H13N5O2S","BF00010935","L11","DMSO",10.08,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"SC(=S)N1CCCC1",,,"CPD003112854","SAM004283171","Enamine","Z56946833",147.2537,147.0176,147.2537,"C5H9NS2","BF00010935","M11","DMSO",10.19,"mM",12,"uL","Soluble","28-Mar-14",0.0,"2014-03-28T07:00:00.0","LCUV214_UPLC3"
"Cc1onc(C)c1CC(=O)N(CC2CCCO2)C3CCS(=O)(=O)C3",,,"CPD002329708","SAM004288818","Enamine","Z64735405",356.4384,356.1405,356.4384,"C16H24N2O5S","BF00010935","N11","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",93.18,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"Nc1cc(ccc1[N+](=O)[O-])S(=O)(=O)C(F)(F)F",,,"CPD003115455","SAM004287003","Enamine","Z56757041",270.1833,269.9922,270.1833,"C7H5F3N2O4S","BF00010935","O11","DMSO",10.36,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"Oc1c(CN2CCNC(=O)C2)c3ccccc3cc1C(=O)NCc4ccccc4",,,"CPD003116814","SAM004288930","Enamine","Z44189661",389.4553,389.1739,389.4553,"C23H23N3O3","BF00010935","P11","DMSO",10.01,"mM",12,"uL","Soluble","28-Mar-14",92.61,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"N#C\C(=N\Nc1ccc2OCCOc2c1)\c3nc4ccccc4[nH]3",,,"CPD003112234","SAM004282276","Enamine","Z55329143",319.3174,319.1069,319.3174,"C17H13N5O2","BF00010935","A12","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",59.7,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"CNc1nc(c(C)s1)c2ccc(NS(=O)(=O)C)cc2",,,"CPD002538312","SAM004295587","Enamine","Z53054759",297.3963,297.0605,297.3963,"C12H15N3O2S2","BF00010935","B12","DMSO",10.09,"mM",12,"uL","Soluble","28-Mar-14",92.11,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Oc1c(C=NCC2(CCCCC2)N3CCOCC3)cc(Cl)cc1[N+](=O)[O-]",,,"CPD003112351","SAM004282445","Enamine","Z86011914",381.8607,381.1455,381.8607,"C18H24ClN3O4","BF00010935","C12","DMSO",10.21,"mM",12,"uL","Soluble","28-Mar-14",53.39,"2014-03-28T07:00:00.0","LCELS_UPLC3"
"BrC12CC3CC(C1)CC(CC(=O)OCC(=O)NNC(=O)c4occc4)(C3)C2",,,"CPD003121783","SAM004295659","Enamine","Z19290374",439.3003,438.079,439.3003,"C19H23BrN2O5","BF00010935","D12","DMSO",10.02,"mM",12,"uL","Soluble","28-Mar-14",94.05,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Oc1ccccc1C(=O)c2cnn(c2)C(=O)CN3c4cccc5cccc(c45)S3(=O)=O",,,"CPD003112297","SAM004282374","Enamine","Z90668674",433.4391,433.0732,433.4391,"C22H15N3O5S","BF00010935","E12","DMSO",10.15,"mM",12,"uL","Insoluble","28-Mar-14",99.08,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"CC1(NC(=O)N(CCOc2ccccc2)C1=O)c3ccc(cc3)[N+](=O)[O-]",,,"CPD003121904","SAM004295798","Enamine","Z14085951",355.3446,355.1168,355.3446,"C18H17N3O5","BF00010935","F12","DMSO",10.13,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"Clc1cnn(Cc2nnc(o2)c3cccs3)c(=O)c1Cl",,,"CPD003112178","SAM004282191","Enamine","Z25658209",329.1606,327.9588,329.1606,"C11H6Cl2N4O2S","BF00010935","G12","DMSO",10.03,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"Cc1cccc(C(=O)OCc2ccc(cc2)C(=O)N)c1O",,,"CPD003121892","SAM004295784","Enamine","Z165383452",285.2945,285.1001,285.2945,"C16H15NO4","BF00010935","H12","DMSO",10.16,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"Nc1nnc(c2cccs2)c(=O)n1N",,,"CPD003112441","SAM004282561","Enamine","Z57040507",209.2259,209.0371,209.2259,"C7H7N5OS","BF00010935","I12","DMSO",10.04,"mM",12,"uL","Soluble","28-Mar-14",95.46,"2014-03-27T07:00:00.0","LCELS_MUX2"
"CCSc1nnc(NC(=O)c2cccc(c2)N3C(=O)CCC3=O)s1",,,"CPD003122004","SAM004295924","Enamine","Z26407881",362.4266,362.0507,362.4266,"C15H14N4O3S2","BF00010935","J12","DMSO",10.21,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
"NCCN1C(=O)S\C(=C\c2ccc(Cl)c(c2)[N+](=O)[O-])\[N]1=O.Cl","HCl",1,"CPD003112580","SAM004282761","Enamine","Z85956550",329.7394,329.0111,366.2003,"C11H10ClN4O4S","BF00010935","K12","DMSO",10.1,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCELS_MUX2"
"CC1CC1C(=O)NNC(=O)c2sc(nc2C)N3CCOCC3",,,"CPD003124692","SAM004299182","Enamine","Z31544804",324.3985,324.1256,324.3985,"C14H20N4O3S","BF00010935","L12","DMSO",10.17,"mM",12,"uL","Soluble","28-Mar-14",100.0,"2014-03-27T07:00:00.0","LCUV214_MUX2"
