cmpdBarcode	plateType	wellReference	corp_name	batch_number	cmpdConc	supplier
C1108712	Hitpick	J001	DNS000000015	2	8.5714	NA
C1108712	Hitpick	J002	DNS000000015	2	2.6786	NA
C1108712	Hitpick	J003	DNS000000015	2	0.83705	NA
C1108712	Hitpick	J004	DNS000000015	2	0.26158	NA
C1108712	Hitpick	J005	DNS000000015	2	0.081743	NA
C1108712	Hitpick	J006	DNS000000015	2	0.025545	NA
C1108712	Hitpick	J007	DNS000000015	2	0.0079827	NA
		J008		NA	NA	NA
C1108712	Hitpick	J009	DNS000000001	1	0	NA
C1108712	Hitpick	J010	DNS000000001	1	0	NA
C1108712	Hitpick	J011	DNS000000001	1	0	NA
C1108712	Hitpick	J012	DNS000000001	1	0	NA
C1108712	Hitpick	J013	DNS000000001	1	0	NA
C1108712	Hitpick	J014	DNS000000001	1	0	NA
		J015		NA	NA	NA
C1108712	Hitpick	J016	DNS000000001	1	0	NA
C1108712	Hitpick	J017	DNS000000001	1	0	NA
C1108712	Hitpick	J018	DNS000000001	1	0	NA
C1108712	Hitpick	J019	DNS000000001	1	0	NA
C1108712	Hitpick	J020	DNS000000001	1	0	NA
C1108712	Hitpick	J021	DNS000000001	1	0	NA
		J022		NA	NA	NA
C1108712	Hitpick	J023	DNS000000001	1	0	NA
C1108712	Hitpick	J024	DNS000000001	1	0	NA
C1108712	Hitpick	J025	DNS000000001	1	0	NA
C1108712	Hitpick	J026	DNS000000001	1	0	NA
C1108712	Hitpick	J027	DNS000000001	1	0	NA
C1108712	Hitpick	J028	DNS000000001	1	0	NA
		J029		NA	NA	NA
C1108712	Hitpick	J030	DNS000000001	1	0	NA
C1108712	Hitpick	J031	DNS000000001	1	0	NA
C1108712	Hitpick	J032	DNS000000001	1	0	NA
C1108712	Hitpick	J033	DNS000000001	1	0	NA
C1108712	Hitpick	J034	DNS000000001	1	0	NA
C1108712	Hitpick	J035	DNS000000001	1	0	NA
C1108712	Hitpick	J036	DNS000000001	1	0	NA
		J037		NA	NA	NA
C1108712	Hitpick	J038	DNS000000001	1	0	NA
C1108712	Hitpick	J039	DNS000000001	1	0	NA
C1108712	Hitpick	J040	DNS000000001	1	0	NA
C1108712	Hitpick	J041	DNS000000001	1	0	NA
C1108712	Hitpick	J042	DNS000000001	1	0	NA
C1108712	Hitpick	J043	DNS000000001	1	0	NA
C1108712	Hitpick	J044	DNS000000001	1	0	NA
C1104682	Standards	J045	DNS000000001	1	0	NA
C1104682	Standards	J046	DNS001133837	1	85.714	NA
C1104682	Standards	J047	DNS000000001	1	0	NA
C1104682	Standards	J048	DNS001133837	1	85.714	NA
C1108712	Hitpick	K001	DNS000003520	1	8.5714	NA
C1108712	Hitpick	K002	DNS000003520	1	2.6786	NA
C1108712	Hitpick	K003	DNS000003520	1	0.83705	NA
C1108712	Hitpick	K004	DNS000003520	1	0.26158	NA
C1108712	Hitpick	K005	DNS000003520	1	0.081743	NA
C1108712	Hitpick	K006	DNS000003520	1	0.025545	NA
C1108712	Hitpick	K007	DNS000003520	1	0.0079827	NA
		K008		NA	NA	NA
C1108712	Hitpick	K009	DNS000000001	1	0	NA
C1108712	Hitpick	K010	DNS000000001	1	0	NA
C1108712	Hitpick	K011	DNS000000001	1	0	NA
C1108712	Hitpick	K012	DNS000000001	1	0	NA
C1108712	Hitpick	K013	DNS000000001	1	0	NA
C1108712	Hitpick	K014	DNS000000001	1	0	NA
		K015		NA	NA	NA
C1108712	Hitpick	K016	DNS000000001	1	0	NA
C1108712	Hitpick	K017	DNS000000001	1	0	NA
C1108712	Hitpick	K018	DNS000000001	1	0	NA
C1108712	Hitpick	K019	DNS000000001	1	0	NA
C1108712	Hitpick	K020	DNS000000001	1	0	NA
C1108712	Hitpick	K021	DNS000000001	1	0	NA
		K022		NA	NA	NA
C1108712	Hitpick	K023	DNS000000001	1	0	NA
C1108712	Hitpick	K024	DNS000000001	1	0	NA
C1108712	Hitpick	K025	DNS000000001	1	0	NA
C1108712	Hitpick	K026	DNS000000001	1	0	NA
C1108712	Hitpick	K027	DNS000000001	1	0	NA
C1108712	Hitpick	K028	DNS000000001	1	0	NA
		K029		NA	NA	NA
C1108712	Hitpick	K030	DNS000000001	1	0	NA
C1108712	Hitpick	K031	DNS000000001	1	0	NA
C1108712	Hitpick	K032	DNS000000001	1	0	NA
C1108712	Hitpick	K033	DNS000000001	1	0	NA
C1108712	Hitpick	K034	DNS000000001	1	0	NA
C1108712	Hitpick	K035	DNS000000001	1	0	NA
C1108712	Hitpick	K036	DNS000000001	1	0	NA
		K037		NA	NA	NA
C1108712	Hitpick	K038	DNS000000001	1	0	NA
C1108712	Hitpick	K039	DNS000000001	1	0	NA
C1108712	Hitpick	K040	DNS000000001	1	0	NA
C1108712	Hitpick	K041	DNS000000001	1	0	NA
C1108712	Hitpick	K042	DNS000000001	1	0	NA
C1108712	Hitpick	K043	DNS000000001	1	0	NA
C1108712	Hitpick	K044	DNS000000001	1	0	NA
C1104682	Standards	K045	DNS001133837	1	85.714	NA
C1104682	Standards	K046	DNS000000001	1	0	NA
C1104682	Standards	K047	DNS001133837	1	85.714	NA
C1104682	Standards	K048	DNS000000001	1	0	NA
C1108712	Hitpick	L001	DNS000003187	1	8.5714	NA
C1108712	Hitpick	L002	DNS000003187	1	2.6786	NA
C1108712	Hitpick	L003	DNS000003187	1	0.83705	NA
C1108712	Hitpick	L004	DNS000003187	1	0.26158	NA
C1108712	Hitpick	L005	DNS000003187	1	0.081743	NA
C1108712	Hitpick	L006	DNS000003187	1	0.025545	NA
C1108712	Hitpick	L007	DNS000003187	1	0.0079827	NA
		L008		NA	NA	NA
C1108712	Hitpick	L009	DNS000000001	1	0	NA
C1108712	Hitpick	L010	DNS000000001	1	0	NA
C1108712	Hitpick	L011	DNS000000001	1	0	NA
C1108712	Hitpick	L012	DNS000000001	1	0	NA
C1108712	Hitpick	L013	DNS000000001	1	0	NA
C1108712	Hitpick	L014	DNS000000001	1	0	NA
		L015		NA	NA	NA
C1108712	Hitpick	L016	DNS000000001	1	0	NA
C1108712	Hitpick	L017	DNS000000001	1	0	NA
C1108712	Hitpick	L018	DNS000000001	1	0	NA
C1108712	Hitpick	L019	DNS000000001	1	0	NA
C1108712	Hitpick	L020	DNS000000001	1	0	NA
C1108712	Hitpick	L021	DNS000000001	1	0	NA
		L022		NA	NA	NA
C1108712	Hitpick	L023	DNS000000001	1	0	NA
C1108712	Hitpick	L024	DNS000000001	1	0	NA
C1108712	Hitpick	L025	DNS000000001	1	0	NA
C1108712	Hitpick	L026	DNS000000001	1	0	NA
C1108712	Hitpick	L027	DNS000000001	1	0	NA
C1108712	Hitpick	L028	DNS000000001	1	0	NA
		L029		NA	NA	NA
C1108712	Hitpick	L030	DNS000000001	1	0	NA
C1108712	Hitpick	L031	DNS000000001	1	0	NA
C1108712	Hitpick	L032	DNS000000001	1	0	NA
C1108712	Hitpick	L033	DNS000000001	1	0	NA
C1108712	Hitpick	L034	DNS000000001	1	0	NA
C1108712	Hitpick	L035	DNS000000001	1	0	NA
C1108712	Hitpick	L036	DNS000000001	1	0	NA
		L037		NA	NA	NA
C1108712	Hitpick	L038	DNS000000001	1	0	NA
C1108712	Hitpick	L039	DNS000000001	1	0	NA
C1108712	Hitpick	L040	DNS000000001	1	0	NA
C1108712	Hitpick	L041	DNS000000001	1	0	NA
C1108712	Hitpick	L042	DNS000000001	1	0	NA
C1108712	Hitpick	L043	DNS000000001	1	0	NA
C1108712	Hitpick	L044	DNS000000001	1	0	NA
C1104682	Standards	L045	DNS000000001	1	0	NA
C1104682	Standards	L046	DNS001133837	1	85.714	NA
C1104682	Standards	L047	DNS000000001	1	0	NA
C1104682	Standards	L048	DNS001133837	1	85.714	NA
C1108712	Hitpick	M001	DNS000003287	1	8.5714	NA
C1108712	Hitpick	M002	DNS000003287	1	2.6786	NA
C1108712	Hitpick	M003	DNS000003287	1	0.83705	NA
C1108712	Hitpick	M004	DNS000003287	1	0.26158	NA
C1108712	Hitpick	M005	DNS000003287	1	0.081743	NA
C1108712	Hitpick	M006	DNS000003287	1	0.025545	NA
C1108712	Hitpick	M007	DNS000003287	1	0.0079827	NA
		M008		NA	NA	NA
C1108712	Hitpick	M009	DNS000000001	1	0	NA
C1108712	Hitpick	M010	DNS000000001	1	0	NA
C1108712	Hitpick	M011	DNS000000001	1	0	NA
C1108712	Hitpick	M012	DNS000000001	1	0	NA
C1108712	Hitpick	M013	DNS000000001	1	0	NA
C1108712	Hitpick	M014	DNS000000001	1	0	NA
		M015		NA	NA	NA
C1108712	Hitpick	M016	DNS000000001	1	0	NA
C1108712	Hitpick	M017	DNS000000001	1	0	NA
C1108712	Hitpick	M018	DNS000000001	1	0	NA
C1108712	Hitpick	M019	DNS000000001	1	0	NA
C1108712	Hitpick	M020	DNS000000001	1	0	NA
C1108712	Hitpick	M021	DNS000000001	1	0	NA
		M022		NA	NA	NA
C1108712	Hitpick	M023	DNS000000001	1	0	NA
C1108712	Hitpick	M024	DNS000000001	1	0	NA
C1108712	Hitpick	M025	DNS000000001	1	0	NA
C1108712	Hitpick	M026	DNS000000001	1	0	NA
C1108712	Hitpick	M027	DNS000000001	1	0	NA
C1108712	Hitpick	M028	DNS000000001	1	0	NA
		M029		NA	NA	NA
C1108712	Hitpick	M030	DNS000000001	1	0	NA
C1108712	Hitpick	M031	DNS000000001	1	0	NA
C1108712	Hitpick	M032	DNS000000001	1	0	NA
C1108712	Hitpick	M033	DNS000000001	1	0	NA
C1108712	Hitpick	M034	DNS000000001	1	0	NA
C1108712	Hitpick	M035	DNS000000001	1	0	NA
C1108712	Hitpick	M036	DNS000000001	1	0	NA
		M037		NA	NA	NA
C1108712	Hitpick	M038	DNS000000001	1	0	NA
C1108712	Hitpick	M039	DNS000000001	1	0	NA
C1108712	Hitpick	M040	DNS000000001	1	0	NA
C1108712	Hitpick	M041	DNS000000001	1	0	NA
C1108712	Hitpick	M042	DNS000000001	1	0	NA
C1108712	Hitpick	M043	DNS000000001	1	0	NA
C1108712	Hitpick	M044	DNS000000001	1	0	NA
C1104682	Standards	M045	DNS001133837	1	85.714	NA
C1104682	Standards	M046	DNS000000001	1	0	NA
C1104682	Standards	M047	DNS001133837	1	85.714	NA
C1104682	Standards	M048	DNS000000001	1	0	NA
C1108712	Hitpick	N001	DNS000759124	1	8.5714	NA
C1108712	Hitpick	N002	DNS000759124	1	2.6786	NA
C1108712	Hitpick	N003	DNS000759124	1	0.83705	NA
C1108712	Hitpick	N004	DNS000759124	1	0.26158	NA
C1108712	Hitpick	N005	DNS000759124	1	0.081743	NA
C1108712	Hitpick	N006	DNS000759124	1	0.025545	NA
C1108712	Hitpick	N007	DNS000759124	1	0.0079827	NA
		N008		NA	NA	NA
C1108712	Hitpick	N009	DNS000000001	1	0	NA
C1108712	Hitpick	N010	DNS000000001	1	0	NA
C1108712	Hitpick	N011	DNS000000001	1	0	NA
C1108712	Hitpick	N012	DNS000000001	1	0	NA
C1108712	Hitpick	N013	DNS000000001	1	0	NA
C1108712	Hitpick	N014	DNS000000001	1	0	NA
		N015		NA	NA	NA
C1108712	Hitpick	N016	DNS000000001	1	0	NA
C1108712	Hitpick	N017	DNS000000001	1	0	NA
C1108712	Hitpick	N018	DNS000000001	1	0	NA
C1108712	Hitpick	N019	DNS000000001	1	0	NA
C1108712	Hitpick	N020	DNS000000001	1	0	NA
C1108712	Hitpick	N021	DNS000000001	1	0	NA
		N022		NA	NA	NA
C1108712	Hitpick	N023	DNS000000001	1	0	NA
C1108712	Hitpick	N024	DNS000000001	1	0	NA
C1108712	Hitpick	N025	DNS000000001	1	0	NA
C1108712	Hitpick	N026	DNS000000001	1	0	NA
C1108712	Hitpick	N027	DNS000000001	1	0	NA
C1108712	Hitpick	N028	DNS000000001	1	0	NA
		N029		NA	NA	NA
C1108712	Hitpick	N030	DNS000000001	1	0	NA
C1108712	Hitpick	N031	DNS000000001	1	0	NA
C1108712	Hitpick	N032	DNS000000001	1	0	NA
C1108712	Hitpick	N033	DNS000000001	1	0	NA
C1108712	Hitpick	N034	DNS000000001	1	0	NA
C1108712	Hitpick	N035	DNS000000001	1	0	NA
C1108712	Hitpick	N036	DNS000000001	1	0	NA
		N037		NA	NA	NA
C1108712	Hitpick	N038	DNS000000001	1	0	NA
C1108712	Hitpick	N039	DNS000000001	1	0	NA
C1108712	Hitpick	N040	DNS000000001	1	0	NA
C1108712	Hitpick	N041	DNS000000001	1	0	NA
C1108712	Hitpick	N042	DNS000000001	1	0	NA
C1108712	Hitpick	N043	DNS000000001	1	0	NA
C1108712	Hitpick	N044	DNS000000001	1	0	NA
C1104682	Standards	N045	DNS000000001	1	0	NA
C1104682	Standards	N046	DNS001133837	1	85.714	NA
C1104682	Standards	N047	DNS000000001	1	0	NA
C1104682	Standards	N048	DNS001133837	1	85.714	NA
C1108712	Hitpick	O001	DNS000759280	1	8.5714	NA
C1108712	Hitpick	O002	DNS000759280	1	2.6786	NA
C1108712	Hitpick	O003	DNS000759280	1	0.83705	NA
C1108712	Hitpick	O004	DNS000759280	1	0.26158	NA
C1108712	Hitpick	O005	DNS000759280	1	0.081743	NA
C1108712	Hitpick	O006	DNS000759280	1	0.025545	NA
C1108712	Hitpick	O007	DNS000759280	1	0.0079827	NA
		O008		NA	NA	NA
C1108712	Hitpick	O009	DNS000000001	1	0	NA
C1108712	Hitpick	O010	DNS000000001	1	0	NA
C1108712	Hitpick	O011	DNS000000001	1	0	NA
C1108712	Hitpick	O012	DNS000000001	1	0	NA
C1108712	Hitpick	O013	DNS000000001	1	0	NA
C1108712	Hitpick	O014	DNS000000001	1	0	NA
		O015		NA	NA	NA
C1108712	Hitpick	O016	DNS000000001	1	0	NA
C1108712	Hitpick	O017	DNS000000001	1	0	NA
C1108712	Hitpick	O018	DNS000000001	1	0	NA
C1108712	Hitpick	O019	DNS000000001	1	0	NA
C1108712	Hitpick	O020	DNS000000001	1	0	NA
C1108712	Hitpick	O021	DNS000000001	1	0	NA
		O022		NA	NA	NA
C1108712	Hitpick	O023	DNS000000001	1	0	NA
C1108712	Hitpick	O024	DNS000000001	1	0	NA
C1108712	Hitpick	O025	DNS000000001	1	0	NA
C1108712	Hitpick	O026	DNS000000001	1	0	NA
C1108712	Hitpick	O027	DNS000000001	1	0	NA
C1108712	Hitpick	O028	DNS000000001	1	0	NA
		O029		NA	NA	NA
C1108712	Hitpick	O030	DNS000000001	1	0	NA
C1108712	Hitpick	O031	DNS000000001	1	0	NA
C1108712	Hitpick	O032	DNS000000001	1	0	NA
C1108712	Hitpick	O033	DNS000000001	1	0	NA
C1108712	Hitpick	O034	DNS000000001	1	0	NA
C1108712	Hitpick	O035	DNS000000001	1	0	NA
C1108712	Hitpick	O036	DNS000000001	1	0	NA
		O037		NA	NA	NA
C1108712	Hitpick	O038	DNS000000001	1	0	NA
C1108712	Hitpick	O039	DNS000000001	1	0	NA
C1108712	Hitpick	O040	DNS000000001	1	0	NA
C1108712	Hitpick	O041	DNS000000001	1	0	NA
C1108712	Hitpick	O042	DNS000000001	1	0	NA
C1108712	Hitpick	O043	DNS000000001	1	0	NA
C1108712	Hitpick	O044	DNS000000001	1	0	NA
C1104682	Standards	O045	DNS001133837	1	85.714	NA
C1104682	Standards	O046	DNS000000001	1	0	NA
C1104682	Standards	O047	DNS001133837	1	85.714	NA
C1104682	Standards	O048	DNS000000001	1	0	NA
C1108712	Hitpick	P001	DNS000759758	1	8.5714	NA
C1108712	Hitpick	P002	DNS000759758	1	2.6786	NA
C1108712	Hitpick	P003	DNS000759758	1	0.83705	NA
C1108712	Hitpick	P004	DNS000759758	1	0.26158	NA
C1108712	Hitpick	P005	DNS000759758	1	0.081743	NA
C1108712	Hitpick	P006	DNS000759758	1	0.025545	NA
C1108712	Hitpick	P007	DNS000759758	1	0.0079827	NA
		P008		NA	NA	NA
C1108712	Hitpick	P009	DNS000000001	1	0	NA
C1108712	Hitpick	P010	DNS000000001	1	0	NA
C1108712	Hitpick	P011	DNS000000001	1	0	NA
C1108712	Hitpick	P012	DNS000000001	1	0	NA
C1108712	Hitpick	P013	DNS000000001	1	0	NA
C1108712	Hitpick	P014	DNS000000001	1	0	NA
		P015		NA	NA	NA
C1108712	Hitpick	P016	DNS000000001	1	0	NA
C1108712	Hitpick	P017	DNS000000001	1	0	NA
C1108712	Hitpick	P018	DNS000000001	1	0	NA
C1108712	Hitpick	P019	DNS000000001	1	0	NA
C1108712	Hitpick	P020	DNS000000001	1	0	NA
C1108712	Hitpick	P021	DNS000000001	1	0	NA
		P022		NA	NA	NA
C1108712	Hitpick	P023	DNS000000001	1	0	NA
C1108712	Hitpick	P024	DNS000000001	1	0	NA
C1108712	Hitpick	P025	DNS000000001	1	0	NA
C1108712	Hitpick	P026	DNS000000001	1	0	NA
C1108712	Hitpick	P027	DNS000000001	1	0	NA
C1108712	Hitpick	P028	DNS000000001	1	0	NA
		P029		NA	NA	NA
C1108712	Hitpick	P030	DNS000000001	1	0	NA
C1108712	Hitpick	P031	DNS000000001	1	0	NA
C1108712	Hitpick	P032	DNS000000001	1	0	NA
C1108712	Hitpick	P033	DNS000000001	1	0	NA
C1108712	Hitpick	P034	DNS000000001	1	0	NA
C1108712	Hitpick	P035	DNS000000001	1	0	NA
C1108712	Hitpick	P036	DNS000000001	1	0	NA
		P037		NA	NA	NA
C1108712	Hitpick	P038	DNS000000001	1	0	NA
C1108712	Hitpick	P039	DNS000000001	1	0	NA
C1108712	Hitpick	P040	DNS000000001	1	0	NA
C1108712	Hitpick	P041	DNS000000001	1	0	NA
C1108712	Hitpick	P042	DNS000000001	1	0	NA
C1108712	Hitpick	P043	DNS000000001	1	0	NA
C1108712	Hitpick	P044	DNS000000001	1	0	NA
C1104682	Standards	P045	DNS000000001	1	0	NA
C1104682	Standards	P046	DNS001133837	1	85.714	NA
C1104682	Standards	P047	DNS000000001	1	0	NA
C1104682	Standards	P048	DNS001133837	1	85.714	NA
C1108712	Hitpick	Q001	DNS000761182	1	8.5714	NA
C1108712	Hitpick	Q002	DNS000761182	1	2.6786	NA
C1108712	Hitpick	Q003	DNS000761182	1	0.83705	NA
C1108712	Hitpick	Q004	DNS000761182	1	0.26158	NA
C1108712	Hitpick	Q005	DNS000761182	1	0.081743	NA
C1108712	Hitpick	Q006	DNS000761182	1	0.025545	NA
C1108712	Hitpick	Q007	DNS000761182	1	0.0079827	NA
		Q008		NA	NA	NA
C1108712	Hitpick	Q009	DNS000000001	1	0	NA
C1108712	Hitpick	Q010	DNS000000001	1	0	NA
C1108712	Hitpick	Q011	DNS000000001	1	0	NA
C1108712	Hitpick	Q012	DNS000000001	1	0	NA
C1108712	Hitpick	Q013	DNS000000001	1	0	NA
C1108712	Hitpick	Q014	DNS000000001	1	0	NA
		Q015		NA	NA	NA
C1108712	Hitpick	Q016	DNS000000001	1	0	NA
C1108712	Hitpick	Q017	DNS000000001	1	0	NA
C1108712	Hitpick	Q018	DNS000000001	1	0	NA
C1108712	Hitpick	Q019	DNS000000001	1	0	NA
C1108712	Hitpick	Q020	DNS000000001	1	0	NA
C1108712	Hitpick	Q021	DNS000000001	1	0	NA
		Q022		NA	NA	NA
C1108712	Hitpick	Q023	DNS000000001	1	0	NA
C1108712	Hitpick	Q024	DNS000000001	1	0	NA
C1108712	Hitpick	Q025	DNS000000001	1	0	NA
C1108712	Hitpick	Q026	DNS000000001	1	0	NA
C1108712	Hitpick	Q027	DNS000000001	1	0	NA
C1108712	Hitpick	Q028	DNS000000001	1	0	NA
		Q029		NA	NA	NA
C1108712	Hitpick	Q030	DNS000000001	1	0	NA
C1108712	Hitpick	Q031	DNS000000001	1	0	NA
C1108712	Hitpick	Q032	DNS000000001	1	0	NA
C1108712	Hitpick	Q033	DNS000000001	1	0	NA
C1108712	Hitpick	Q034	DNS000000001	1	0	NA
C1108712	Hitpick	Q035	DNS000000001	1	0	NA
C1108712	Hitpick	Q036	DNS000000001	1	0	NA
		Q037		NA	NA	NA
C1108712	Hitpick	Q038	DNS000000001	1	0	NA
C1108712	Hitpick	Q039	DNS000000001	1	0	NA
C1108712	Hitpick	Q040	DNS000000001	1	0	NA
C1108712	Hitpick	Q041	DNS000000001	1	0	NA
C1108712	Hitpick	Q042	DNS000000001	1	0	NA
C1108712	Hitpick	Q043	DNS000000001	1	0	NA
C1108712	Hitpick	Q044	DNS000000001	1	0	NA
C1104682	Standards	Q045	DNS001133837	1	85.714	NA
C1104682	Standards	Q046	DNS000000001	1	0	NA
C1104682	Standards	Q047	DNS001133837	1	85.714	NA
C1104682	Standards	Q048	DNS000000001	1	0	NA
C1108712	Hitpick	R001	DNS000000137	2	8.5714	NA
C1108712	Hitpick	R002	DNS000000137	2	2.6786	NA
C1108712	Hitpick	R003	DNS000000137	2	0.83705	NA
C1108712	Hitpick	R004	DNS000000137	2	0.26158	NA
C1108712	Hitpick	R005	DNS000000137	2	0.081743	NA
C1108712	Hitpick	R006	DNS000000137	2	0.025545	NA
C1108712	Hitpick	R007	DNS000000137	2	0.0079827	NA
		R008		NA	NA	NA
C1108712	Hitpick	R009	DNS000000001	1	0	NA
C1108712	Hitpick	R010	DNS000000001	1	0	NA
C1108712	Hitpick	R011	DNS000000001	1	0	NA
C1108712	Hitpick	R012	DNS000000001	1	0	NA
C1108712	Hitpick	R013	DNS000000001	1	0	NA
C1108712	Hitpick	R014	DNS000000001	1	0	NA
		R015		NA	NA	NA
C1108712	Hitpick	R016	DNS000000001	1	0	NA
C1108712	Hitpick	R017	DNS000000001	1	0	NA
C1108712	Hitpick	R018	DNS000000001	1	0	NA
C1108712	Hitpick	R019	DNS000000001	1	0	NA
C1108712	Hitpick	R020	DNS000000001	1	0	NA
C1108712	Hitpick	R021	DNS000000001	1	0	NA
		R022		NA	NA	NA
C1108712	Hitpick	R023	DNS000000001	1	0	NA
C1108712	Hitpick	R024	DNS000000001	1	0	NA
C1108712	Hitpick	R025	DNS000000001	1	0	NA
C1108712	Hitpick	R026	DNS000000001	1	0	NA
C1108712	Hitpick	R027	DNS000000001	1	0	NA
C1108712	Hitpick	R028	DNS000000001	1	0	NA
		R029		NA	NA	NA
C1108712	Hitpick	R030	DNS000000001	1	0	NA
C1108712	Hitpick	R031	DNS000000001	1	0	NA
C1108712	Hitpick	R032	DNS000000001	1	0	NA
C1108712	Hitpick	R033	DNS000000001	1	0	NA
C1108712	Hitpick	R034	DNS000000001	1	0	NA
C1108712	Hitpick	R035	DNS000000001	1	0	NA
C1108712	Hitpick	R036	DNS000000001	1	0	NA
		R037		NA	NA	NA
C1108712	Hitpick	R038	DNS000000001	1	0	NA
C1108712	Hitpick	R039	DNS000000001	1	0	NA
C1108712	Hitpick	R040	DNS000000001	1	0	NA
C1108712	Hitpick	R041	DNS000000001	1	0	NA
C1108712	Hitpick	R042	DNS000000001	1	0	NA
C1108712	Hitpick	R043	DNS000000001	1	0	NA
C1108712	Hitpick	R044	DNS000000001	1	0	NA
C1104682	Standards	R045	DNS000000001	1	0	NA
C1104682	Standards	R046	DNS001133837	1	85.714	NA
C1104682	Standards	R047	DNS000000001	1	0	NA
C1104682	Standards	R048	DNS001133837	1	85.714	NA
C1108712	Hitpick	S001	DNS000001888	2	8.5714	NA
C1108712	Hitpick	S002	DNS000001888	2	2.6786	NA
C1108712	Hitpick	S003	DNS000001888	2	0.83705	NA
C1108712	Hitpick	S004	DNS000001888	2	0.26158	NA
C1108712	Hitpick	S005	DNS000001888	2	0.081743	NA
C1108712	Hitpick	S006	DNS000001888	2	0.025545	NA
C1108712	Hitpick	S007	DNS000001888	2	0.0079827	NA
		S008		NA	NA	NA
C1108712	Hitpick	S009	DNS000000001	1	0	NA
C1108712	Hitpick	S010	DNS000000001	1	0	NA
C1108712	Hitpick	S011	DNS000000001	1	0	NA
C1108712	Hitpick	S012	DNS000000001	1	0	NA
C1108712	Hitpick	S013	DNS000000001	1	0	NA
C1108712	Hitpick	S014	DNS000000001	1	0	NA
		S015		NA	NA	NA
C1108712	Hitpick	S016	DNS000000001	1	0	NA
C1108712	Hitpick	S017	DNS000000001	1	0	NA
C1108712	Hitpick	S018	DNS000000001	1	0	NA
C1108712	Hitpick	S019	DNS000000001	1	0	NA
C1108712	Hitpick	S020	DNS000000001	1	0	NA
C1108712	Hitpick	S021	DNS000000001	1	0	NA
		S022		NA	NA	NA
C1108712	Hitpick	S023	DNS000000001	1	0	NA
C1108712	Hitpick	S024	DNS000000001	1	0	NA
C1108712	Hitpick	S025	DNS000000001	1	0	NA
C1108712	Hitpick	S026	DNS000000001	1	0	NA
C1108712	Hitpick	S027	DNS000000001	1	0	NA
C1108712	Hitpick	S028	DNS000000001	1	0	NA
		S029		NA	NA	NA
C1108712	Hitpick	S030	DNS000000001	1	0	NA
C1108712	Hitpick	S031	DNS000000001	1	0	NA
C1108712	Hitpick	S032	DNS000000001	1	0	NA
C1108712	Hitpick	S033	DNS000000001	1	0	NA
C1108712	Hitpick	S034	DNS000000001	1	0	NA
C1108712	Hitpick	S035	DNS000000001	1	0	NA
C1108712	Hitpick	S036	DNS000000001	1	0	NA
		S037		NA	NA	NA
C1108712	Hitpick	S038	DNS000000001	1	0	NA
C1108712	Hitpick	S039	DNS000000001	1	0	NA
C1108712	Hitpick	S040	DNS000000001	1	0	NA
C1108712	Hitpick	S041	DNS000000001	1	0	NA
C1108712	Hitpick	S042	DNS000000001	1	0	NA
C1108712	Hitpick	S043	DNS000000001	1	0	NA
C1108712	Hitpick	S044	DNS000000001	1	0	NA
C1104682	Standards	S045	DNS001133837	1	85.714	NA
C1104682	Standards	S046	DNS000000001	1	0	NA
C1104682	Standards	S047	DNS001133837	1	85.714	NA
C1104682	Standards	S048	DNS000000001	1	0	NA
C1108712	Hitpick	T001	DNS000002310	1	8.5714	NA
C1108712	Hitpick	T002	DNS000002310	1	2.6786	NA
C1108712	Hitpick	T003	DNS000002310	1	0.83705	NA
C1108712	Hitpick	T004	DNS000002310	1	0.26158	NA
C1108712	Hitpick	T005	DNS000002310	1	0.081743	NA
C1108712	Hitpick	T006	DNS000002310	1	0.025545	NA
C1108712	Hitpick	T007	DNS000002310	1	0.0079827	NA
		T008		NA	NA	NA
C1108712	Hitpick	T009	DNS000000001	1	0	NA
C1108712	Hitpick	T010	DNS000000001	1	0	NA
C1108712	Hitpick	T011	DNS000000001	1	0	NA
C1108712	Hitpick	T012	DNS000000001	1	0	NA
C1108712	Hitpick	T013	DNS000000001	1	0	NA
C1108712	Hitpick	T014	DNS000000001	1	0	NA
		T015		NA	NA	NA
C1108712	Hitpick	T016	DNS000000001	1	0	NA
C1108712	Hitpick	T017	DNS000000001	1	0	NA
C1108712	Hitpick	T018	DNS000000001	1	0	NA
C1108712	Hitpick	T019	DNS000000001	1	0	NA
C1108712	Hitpick	T020	DNS000000001	1	0	NA
C1108712	Hitpick	T021	DNS000000001	1	0	NA
		T022		NA	NA	NA
C1108712	Hitpick	T023	DNS000000001	1	0	NA
C1108712	Hitpick	T024	DNS000000001	1	0	NA
C1108712	Hitpick	T025	DNS000000001	1	0	NA
C1108712	Hitpick	T026	DNS000000001	1	0	NA
C1108712	Hitpick	T027	DNS000000001	1	0	NA
C1108712	Hitpick	T028	DNS000000001	1	0	NA
		T029		NA	NA	NA
C1108712	Hitpick	T030	DNS000000001	1	0	NA
C1108712	Hitpick	T031	DNS000000001	1	0	NA
C1108712	Hitpick	T032	DNS000000001	1	0	NA
C1108712	Hitpick	T033	DNS000000001	1	0	NA
C1108712	Hitpick	T034	DNS000000001	1	0	NA
C1108712	Hitpick	T035	DNS000000001	1	0	NA
C1108712	Hitpick	T036	DNS000000001	1	0	NA
		T037		NA	NA	NA
C1108712	Hitpick	T038	DNS000000001	1	0	NA
C1108712	Hitpick	T039	DNS000000001	1	0	NA
