"BARCODE","WELL_NAME","WELL_ID","BATCH_CODE","VOLUME","VOLUME_UNIT","CONCENTRATION","CONCENTRATION_UNIT"
"BF00007320","D13",59151,"CRA-024700-1",12,"uL",10.06,"mM"
"BF00007325","G08",59567,"CRA-024969-1",12,"uL",10.08,"mM"
"BF00007325","I08",59568,"CRA-024971-1",12,"uL",9.9,"mM"
"BF00007325","A09",59575,"CRA-024978-1",12,"uL",9.8,"mM"
"BF00007335","O22",62536,"CRA-025874-1",12,"uL",9.96,"mM"
"BF00007340","O07",62646,"CRA-025984-1",12,"uL",10.1,"mM"
"BF00007340","A08",62648,"CRA-025986-1",12,"uL",10.07,"mM"
"BF00007340","D08",62650,"CRA-025988-1",12,"uL",9.9,"mM"
"BF00007335","A21",59156,"CRA-025847-1",12,"uL",10.09,"mM"
"BF00007320","C14",59174,"CRA-024715-1",12,"uL",10.13,"mM"
"BF00007325","D09",59578,"CRA-024981-1",12,"uL",10.15,"mM"
"BF00007325","G09",59581,"CRA-024984-1",12,"uL",9.99,"mM"
"BF00007325","I09",59583,"CRA-024986-1",12,"uL",10.09,"mM"
"BF00007325","M09",59587,"CRA-024990-1",12,"uL",10.11,"mM"
"BF00007325","P09",59590,"CRA-024993-1",12,"uL",10.24,"mM"
"BF00007335","K23",62548,"CRA-025886-1",12,"uL",10.13,"mM"
"BF00007335","D24",62557,"CRA-025895-1",12,"uL",9.89,"mM"
"BF00007320","K14",59186,"CRA-024723-1",12,"uL",10.06,"mM"
"BF00007320","P14",59194,"CRA-024728-1",12,"uL",10.04,"mM"
"BF00007325","D10",59594,"CRA-024997-1",12,"uL",9.91,"mM"
"BF00007325","K10",59601,"CRA-025004-1",12,"uL",10.11,"mM"
"BF00007320","K15",59211,"CRA-024739-1",12,"uL",9.99,"mM"
"BF00007320","M15",59214,"CRA-024741-1",12,"uL",9.93,"mM"
"BF00007320","O15",59217,"CRA-024743-1",12,"uL",9.94,"mM"
"BF00007320","A16",59220,"CRA-024745-1",12,"uL",10.02,"mM"
"BF00007320","B16",59222,"CRA-024746-1",12,"uL",9.93,"mM"
"BF00007320","C16",59223,"CRA-024747-1",12,"uL",9.95,"mM"
"BF00007325","G11",59613,"CRA-025016-1",12,"uL",10.12,"mM"
"BF00007325","J11",59616,"CRA-025019-1",12,"uL",10.06,"mM"
"BF00007325","M11",59619,"CRA-025022-1",12,"uL",10.06,"mM"
"BF00007340","C03",62572,"CRA-025910-1",12,"uL",10.11,"mM"
"BF00007340","D03",62573,"CRA-025911-1",12,"uL",9.86,"mM"
"BF00007340","H03",62577,"CRA-025915-1",12,"uL",9.89,"mM"
"BF00007340","M03",62582,"CRA-025920-1",12,"uL",9.99,"mM"
"BF00007340","O03",62584,"CRA-025922-1",12,"uL",10.18,"mM"
"BF00007340","P03",62585,"CRA-025923-1",12,"uL",9.9,"mM"
"BF00007335","E23",59250,"CRA-025880-1",12,"uL",9.94,"mM"
"BF00007335","F23",59254,"CRA-025881-1",12,"uL",10.02,"mM"
"BF00007325","I12",59726,"CRA-025034-1",12,"uL",9.95,"mM"
"BF00007340","J04",62594,"CRA-025932-1",12,"uL",9.88,"mM"
"BF00007335","O23",59278,"CRA-025890-1",12,"uL",9.91,"mM"
"BF00007325","B13",59821,"CRA-025043-1",12,"uL",10.15,"mM"
"BF00007325","L14",60061,"CRA-025068-1",12,"uL",9.96,"mM"
"BF00007340","J05",62610,"CRA-025948-1",12,"uL",10.01,"mM"
"BF00007320","D19",59296,"CRA-024794-1",12,"uL",10.05,"mM"
"BF00007315","F23",57014,"CRA-024511-1",,"",,""
"BF00007315","H16",56905,"CRA-024402-1",,"",,""
"BF00007315","I05",56731,"CRA-024228-1",,"",,""
"BF00007315","J23",57018,"CRA-024515-1",,"",,""
"BF00007315","J18",56939,"CRA-024436-1",,"",,""
"AP00000003","",,"CRA-024361-1",,"",,""
"BF00007315","A16",56898,"CRA-024395-1",,"",,""
"AP00000003","",,"CRA-024536-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"AP00000003","",,"CRA-025998-1",,"",,""
"AP00000003","",,"CRA-024537-1",,"",,""
"BF00007320","E20",59323,"CRA-024811-1",12,"uL",10.06,"mM"
"BF00007325","G13",59877,"CRA-025048-1",12,"uL",10.04,"mM"
"BF00007325","M13",59932,"CRA-025054-1",12,"uL",9.99,"mM"
"BF00007330","F06",61543,"CRA-025280-1",12,"uL",9.95,"mM"
"BF00007330","L13",62053,"CRA-025391-1",12,"uL",9.93,"mM"
"BF00007330","P13",62057,"CRA-025395-1",12,"uL",9.95,"mM"
"BF00007330","K15",62084,"CRA-025422-1",12,"uL",10.07,"mM"
"BF00007330","P15",62089,"CRA-025427-1",12,"uL",10.02,"mM"
"BF00007330","K16",62100,"CRA-025438-1",12,"uL",9.96,"mM"
"BF00007330","N16",62103,"CRA-025441-1",12,"uL",9.96,"mM"
"BF00007330","L17",62117,"CRA-025455-1",12,"uL",9.99,"mM"
"BF00007330","D18",62124,"CRA-025462-1",12,"uL",9.96,"mM"
"BF00007330","K18",62131,"CRA-025469-1",12,"uL",9.9,"mM"
"BF00007330","O18",62135,"CRA-025473-1",12,"uL",10.05,"mM"
"BF00007330","P18",62136,"CRA-025474-1",12,"uL",9.94,"mM"
"BF00007330","G19",62143,"CRA-025481-1",12,"uL",9.96,"mM"
"BF00007330","D20",62156,"CRA-025494-1",12,"uL",10.14,"mM"
"BF00007330","F20",62158,"CRA-025496-1",12,"uL",9.93,"mM"
"BF00007330","G21",62175,"CRA-025513-1",12,"uL",9.93,"mM"
"BF00007330","K22",62195,"CRA-025533-1",12,"uL",9.9,"mM"
"BF00007330","A23",62201,"CRA-025539-1",12,"uL",9.95,"mM"
"BF00007330","H23",62208,"CRA-025546-1",12,"uL",10.14,"mM"
"BF00007335","H03",62240,"CRA-025578-1",12,"uL",9.99,"mM"
"BF00007335","J03",62242,"CRA-025580-1",12,"uL",10.14,"mM"
"BF00007335","B04",62250,"CRA-025588-1",12,"uL",9.9,"mM"
"BF00007335","H04",62256,"CRA-025594-1",12,"uL",10.01,"mM"
"BF00007335","I05",62273,"CRA-025611-1",12,"uL",10.04,"mM"
"BF00007335","E08",62316,"CRA-025654-1",12,"uL",10.05,"mM"
"BF00007335","L08",62323,"CRA-025661-1",12,"uL",10.08,"mM"
"BF00007335","P08",62327,"CRA-025665-1",12,"uL",9.89,"mM"
"BF00007335","G09",62334,"CRA-025672-1",12,"uL",9.92,"mM"
"BF00007335","O09",62342,"CRA-025680-1",12,"uL",10.08,"mM"
"BF00007335","A10",62344,"CRA-025682-1",12,"uL",10.07,"mM"
"BF00007335","N11",62373,"CRA-025711-1",12,"uL",9.99,"mM"
"BF00007335","C12",62378,"CRA-025716-1",12,"uL",10.1,"mM"
"BF00007335","J12",62385,"CRA-025723-1",12,"uL",9.87,"mM"
"BF00007335","L13",62402,"CRA-025740-1",12,"uL",9.9,"mM"
"BF00007335","A14",62407,"CRA-025745-1",12,"uL",10.02,"mM"
"BF00007335","G14",62413,"CRA-025751-1",12,"uL",10.02,"mM"
"BF00007335","C15",62423,"CRA-025761-1",12,"uL",10.08,"mM"
"BF00007335","M15",62431,"CRA-025769-1",12,"uL",10.21,"mM"
"BF00007335","E16",62439,"CRA-025777-1",12,"uL",10.07,"mM"
"BF00007335","M19",62490,"CRA-025828-1",12,"uL",10.17,"mM"
"BF00007335","H16",62442,"CRA-025780-1",12,"uL",9.93,"mM"
"BF00007335","K18",62474,"CRA-025812-1",12,"uL",9.9,"mM"
"BF00007335","L18",62475,"CRA-025813-1",12,"uL",10.02,"mM"
"BF00007335","E19",62483,"CRA-025821-1",12,"uL",9.9,"mM"
"BF00007335","F19",62484,"CRA-025822-1",12,"uL",10.04,"mM"
"BF00007335","H20",62500,"CRA-025838-1",12,"uL",9.88,"mM"
"BF00007335","J17",62460,"CRA-025798-1",12,"uL",10.12,"mM"
"BF00007335","P17",62465,"CRA-025803-1",12,"uL",10.14,"mM"
"BF00007335","J18",59050,"CRA-025811-1",12,"uL",9.86,"mM"
"BF00007320","C09",59052,"CRA-024635-1",12,"uL",10.03,"mM"
"BF00007320","D09",59054,"CRA-024636-1",12,"uL",9.96,"mM"
"BF00007335","O18",59065,"CRA-025816-1",12,"uL",9.93,"mM"
"BF00007325","O13",59952,"CRA-025056-1",12,"uL",10.2,"mM"
"BF00007325","C16",60258,"CRA-025090-1",12,"uL",10.05,"mM"
"BF00007320","O21",59364,"CRA-024837-1",12,"uL",9.83,"mM"
"BF00007330","E08",61699,"CRA-025307-1",12,"uL",9.92,"mM"
"BF00007330","G08",61709,"CRA-025309-1",12,"uL",9.92,"mM"
"BF00007330","H08",61715,"CRA-025310-1",12,"uL",9.98,"mM"
"BF00007320","M11",59116,"CRA-024677-1",12,"uL",9.82,"mM"
"BF00007335","J20",59135,"CRA-025840-1",12,"uL",10.03,"mM"
"BF00007320","D23",59396,"CRA-024858-1",12,"uL",9.96,"mM"
"BF00007340","N04",59405,"CRA-025936-1",12,"uL",9.83,"mM"
"BF00007325","E23",61057,"CRA-025201-1",12,"uL",10.06,"mM"
"BF00007325","L23",61100,"CRA-025208-1",12,"uL",9.81,"mM"
"BF00007325","M23",61107,"CRA-025209-1",12,"uL",10.09,"mM"
"BF00007330","M08",61741,"CRA-025315-1",12,"uL",10.02,"mM"
"BF00007325","E24",61150,"CRA-025216-1",12,"uL",10.01,"mM"
"BF00007330","B10",61849,"CRA-025335-1",12,"uL",10.06,"mM"
"BF00007335","I22",59215,"CRA-025868-1",12,"uL",10.02,"mM"
"BF00007330","A03",61226,"CRA-025228-1",12,"uL",9.95,"mM"
"BF00007330","H10",61883,"CRA-025341-1",12,"uL",9.87,"mM"
"BF00007330","L10",61900,"CRA-025344-1",12,"uL",10.16,"mM"
"BF00007330","B11",61934,"CRA-025350-1",12,"uL",9.96,"mM"
"BF00007330","E11",61951,"CRA-025353-1",12,"uL",9.96,"mM"
"BF00007335","K22",59221,"CRA-025870-1",12,"uL",10.19,"mM"
"BF00007320","J16",59234,"CRA-024754-1",12,"uL",10.04,"mM"
"BF00007320","K16",59236,"CRA-024755-1",12,"uL",9.89,"mM"
"BF00007320","O16",59242,"CRA-024759-1",12,"uL",10.13,"mM"
"BF00007340","N06",59492,"CRA-025968-1",12,"uL",9.99,"mM"
"BF00007340","A07",59497,"CRA-025970-1",12,"uL",10.14,"mM"
"BF00007340","G07",59513,"CRA-025976-1",12,"uL",9.83,"mM"
"BF00007330","K03",61288,"CRA-025238-1",12,"uL",10.15,"mM"
"BF00007330","F04",61350,"CRA-025248-1",12,"uL",9.99,"mM"
"BF00007330","H11",61959,"CRA-025356-1",12,"uL",10.1,"mM"
"BF00007330","N11",61993,"CRA-025362-1",12,"uL",10.1,"mM"
"BF00007330","A12",62009,"CRA-025365-1",12,"uL",9.92,"mM"
"BF00007330","D12",62021,"CRA-025368-1",12,"uL",9.99,"mM"
"BF00007325","C07",59542,"CRA-024950-1",12,"uL",9.85,"mM"
"BF00007330","N12",62040,"CRA-025378-1",12,"uL",9.95,"mM"
"BF00007315","N22",56431,"CRA-023928-1",12,"uL",6.84,"mM"
"BF00007440","P07",56663,"CRA-024160-1",12,"uL",9.05,"mM"
"BF00007380","G18",56561,"CRA-024058-1",12,"uL",9.32,"mM"
"BF00007380","N18",56562,"CRA-024059-1",12,"uL",8.48,"mM"
"BF00007385","H04",56565,"CRA-024062-1",12,"uL",8.94,"mM"
"BF00007385","B06",56566,"CRA-024063-1",12,"uL",8.84,"mM"
"BF00007385","L06",56567,"CRA-024064-1",12,"uL",7.87,"mM"
"BF00007385","B12",56569,"CRA-024066-1",12,"uL",8.94,"mM"
"BF00007450","H22",56680,"CRA-024177-1",12,"uL",8.53,"mM"
"BF00007315","M13",56862,"CRA-024359-1",12,"uL",9.97,"mM"
"BF00007400","B17",56594,"CRA-024091-1",12,"uL",8.66,"mM"
"BF00007400","L20",56595,"CRA-024092-1",12,"uL",9.54,"mM"
"BF00007315","B06",56740,"CRA-024237-1",12,"uL",10.14,"mM"
"BF00007320","L24",56435,"CRA-023932-1",12,"uL",9.26,"mM"
"BF00007400","N20",56596,"CRA-024093-1",12,"uL",9.56,"mM"
"BF00007315","H06",56746,"CRA-024243-1",12,"uL",9.84,"mM"
"BF00007330","A08",56450,"CRA-023947-1",12,"uL",7.86,"mM"
"BF00007335","I14",56457,"CRA-023954-1",12,"uL",8.55,"mM"
"BF00007405","N08",56604,"CRA-024101-1",12,"uL",8.07,"mM"
"BF00007405","I09",56605,"CRA-024102-1",12,"uL",7.87,"mM"
"BF00007335","E21",56468,"CRA-023965-1",12,"uL",9.96,"mM"
"BF00007340","P06",56471,"CRA-023968-1",12,"uL",9.57,"mM"
"BF00007415","B04",56620,"CRA-024117-1",12,"uL",9.07,"mM"
"BF00007415","C07",56625,"CRA-024122-1",12,"uL",9.38,"mM"
"BF00007415","E07",56626,"CRA-024123-1",12,"uL",9.41,"mM"
"BF00007415","H13",56627,"CRA-024124-1",12,"uL",8.94,"mM"
"BF00007345","H09",56482,"CRA-023979-1",12,"uL",8.3,"mM"
"BF00007345","E22",56487,"CRA-023984-1",12,"uL",8.85,"mM"
"BF00007360","H18",56500,"CRA-023997-1",12,"uL",8.95,"mM"
"BF00007435","C15",56646,"CRA-024143-1",12,"uL",8,"mM"
"BF00007365","E17",56526,"CRA-024023-1",12,"uL",8.85,"mM"
"BF00007440","J12",56651,"CRA-024148-1",12,"uL",9.01,"mM"
"BF00007440","F17",56653,"CRA-024150-1",12,"uL",8.87,"mM"
"BF00007370","O06",56534,"CRA-024031-1",12,"uL",9.08,"mM"
"BF00007370","A17",56538,"CRA-024035-1",12,"uL",9.2,"mM"
"BF00007370","D23",56544,"CRA-024041-1",12,"uL",10.14,"mM"
"BF00007320","P24",57388,"CRA-024885-1",12,"uL",9.96,"mM"
"BF00007325","F03",57394,"CRA-024891-1",12,"uL",10.01,"mM"
"BF00007325","K15",57584,"CRA-025082-1",12,"uL",10.1,"mM"
"BF00007320","O12",57198,"CRA-024695-1",12,"uL",9.99,"mM"
"BF00007325","J03",57398,"CRA-024895-1",12,"uL",10.17,"mM"
"BF00007325","O03",57402,"CRA-024899-1",12,"uL",9.96,"mM"
"BF00007325","J16",57599,"CRA-025097-1",12,"uL",9.85,"mM"
"BF00007325","N16",57603,"CRA-025101-1",12,"uL",9.99,"mM"
"BF00007315","E24",57029,"CRA-024526-1",12,"uL",10.09,"mM"
"BF00007320","K13",57210,"CRA-024707-1",12,"uL",9.84,"mM"
"BF00007320","O14",57230,"CRA-024727-1",12,"uL",9.92,"mM"
"BF00007320","A15",57232,"CRA-024729-1",12,"uL",10.15,"mM"
"BF00007325","E06",57439,"CRA-024936-1",12,"uL",9.84,"mM"
"BF00007325","A18",57621,"CRA-025119-1",12,"uL",10.01,"mM"
"BF00007325","H18",57628,"CRA-025126-1",12,"uL",10.13,"mM"
"BF00007325","K18",57630,"CRA-025128-1",12,"uL",10.01,"mM"
"BF00007325","M18",57632,"CRA-025130-1",12,"uL",10.02,"mM"
"BF00007325","L07",57461,"CRA-024958-1",12,"uL",9.96,"mM"
"BF00007315","J16",56907,"CRA-024404-1",12,"uL",10.17,"mM"
"BF00007320","A04",57057,"CRA-024554-1",12,"uL",10.01,"mM"
"BF00007320","E15",57236,"CRA-024733-1",12,"uL",9.86,"mM"
"BF00007320","L15",57243,"CRA-024740-1",12,"uL",10.05,"mM"
"BF00007320","N15",57245,"CRA-024742-1",12,"uL",9.87,"mM"
"BF00007325","D08",57469,"CRA-024966-1",12,"uL",9.96,"mM"
"BF00007320","B05",57074,"CRA-024571-1",12,"uL",10.07,"mM"
"BF00007320","E16",57252,"CRA-024749-1",12,"uL",9.96,"mM"
"BF00007320","F16",57253,"CRA-024750-1",12,"uL",9.91,"mM"
"BF00007320","G16",57254,"CRA-024751-1",12,"uL",9.95,"mM"
"BF00007320","I16",57256,"CRA-024753-1",12,"uL",10.06,"mM"
"BF00007320","J16",57257,"CRA-024754-1",12,"uL",10.04,"mM"
"BF00007320","K16",57258,"CRA-024755-1",12,"uL",9.89,"mM"
"BF00007320","N16",57261,"CRA-024758-1",12,"uL",9.99,"mM"
"BF00007320","O16",57262,"CRA-024759-1",12,"uL",10.13,"mM"
"BF00007320","F06",57093,"CRA-024590-1",12,"uL",10.02,"mM"
"BF00007320","N17",57276,"CRA-024773-1",12,"uL",10.06,"mM"
"BF00007325","E09",57484,"CRA-024982-1",12,"uL",9.99,"mM"
"BF00007325","M09",57492,"CRA-024990-1",12,"uL",10.11,"mM"
"BF00007320","M06",57100,"CRA-024597-1",12,"uL",9.92,"mM"
"BF00007320","C18",57281,"CRA-024778-1",12,"uL",9.87,"mM"
"BF00007320","H18",57286,"CRA-024783-1",12,"uL",10.05,"mM"
"BF00007320","L18",57290,"CRA-024787-1",12,"uL",9.99,"mM"
"BF00007325","C10",57498,"CRA-024996-1",12,"uL",10.01,"mM"
"BF00007325","I10",57504,"CRA-025002-1",12,"uL",9.94,"mM"
"BF00007325","N10",57509,"CRA-025007-1",12,"uL",9.96,"mM"
"BF00007320","E07",57108,"CRA-024605-1",12,"uL",9.99,"mM"
"BF00007320","K07",57114,"CRA-024611-1",12,"uL",9.86,"mM"
"BF00007325","I11",57520,"CRA-025018-1",12,"uL",9.97,"mM"
"BF00007320","P07",57119,"CRA-024616-1",12,"uL",9.91,"mM"
"BF00007320","I08",57128,"CRA-024625-1",12,"uL",10.01,"mM"
"BF00007320","D20",57313,"CRA-024810-1",12,"uL",10.11,"mM"
"BF00007320","G20",57316,"CRA-024813-1",12,"uL",9.93,"mM"
"BF00007320","L20",57321,"CRA-024818-1",12,"uL",10.05,"mM"
"BF00007320","L09",57147,"CRA-024644-1",12,"uL",9.93,"mM"
"BF00007320","G21",57332,"CRA-024829-1",12,"uL",10.02,"mM"
"BF00007320","K21",57336,"CRA-024833-1",12,"uL",9.83,"mM"
"BF00007320","L21",57337,"CRA-024834-1",12,"uL",9.86,"mM"
"BF00007325","M12",57540,"CRA-025038-1",12,"uL",9.94,"mM"
"BF00007325","D13",57547,"CRA-025045-1",12,"uL",10.03,"mM"
"BF00007325","J13",57553,"CRA-025051-1",12,"uL",10.04,"mM"
"BF00007320","N09",57149,"CRA-024646-1",12,"uL",10.15,"mM"
"BF00007320","P09",57151,"CRA-024648-1",12,"uL",10.05,"mM"
"BF00007320","B10",57153,"CRA-024650-1",12,"uL",9.92,"mM"
"BF00007320","O21",57340,"CRA-024837-1",12,"uL",9.83,"mM"
"BF00007320","A22",57342,"CRA-024839-1",12,"uL",10.11,"mM"
"BF00007320","B22",57343,"CRA-024840-1",12,"uL",9.96,"mM"
"BF00007320","I22",57350,"CRA-024847-1",12,"uL",9.91,"mM"
"BF00007325","P13",57559,"CRA-025057-1",12,"uL",9.93,"mM"
"BF00007325","F14",57565,"CRA-025063-1",12,"uL",9.89,"mM"
"BF00007320","O22",57356,"CRA-024853-1",12,"uL",10.15,"mM"
"BF00007320","E23",57362,"CRA-024859-1",12,"uL",10.1,"mM"
"BF00007325","B15",57575,"CRA-025073-1",12,"uL",9.93,"mM"
"BF00007320","F11",57173,"CRA-024670-1",12,"uL",10.08,"mM"
"BF00007320","M23",57370,"CRA-024867-1",12,"uL",10.07,"mM"
"BF00007320","N23",57371,"CRA-024868-1",12,"uL",10.07,"mM"
"BF00007325","C20",57654,"CRA-025152-1",12,"uL",9.91,"mM"
"BF00007325","D21",57670,"CRA-025168-1",12,"uL",10.06,"mM"
"BF00007325","F21",57672,"CRA-025170-1",12,"uL",10.1,"mM"
"BF00007315","F24",58892,"CRA-024527-1",12,"uL",9.88,"mM"
"BF00007315","H24",58895,"CRA-024529-1",12,"uL",9.92,"mM"
"BF00007450","J12",58397,"CRA-024174-1",12,"uL",5.55,"mM"
"BF00007315","O16",58722,"CRA-024409-1",12,"uL",10.09,"mM"
"BF00007315","B17",58726,"CRA-024412-1",12,"uL",10.01,"mM"
"BF00007315","I17",58736,"CRA-024419-1",12,"uL",10.03,"mM"
"BF00007315","H23",58871,"CRA-024513-1",12,"uL",9.91,"mM"
"BF00007315","O23",58881,"CRA-024520-1",12,"uL",10.11,"mM"
"BF00007335","B15",58894,"CRA-025760-1",12,"uL",9.97,"mM"
"BF00007320","B03",58910,"CRA-024539-1",12,"uL",9.96,"mM"
"BF00007320","F03",58915,"CRA-024543-1",12,"uL",10.07,"mM"
"BF00007320","H03",58919,"CRA-024545-1",12,"uL",10.06,"mM"
"BF00007335","M15",58922,"CRA-025769-1",12,"uL",10.21,"mM"
"BF00007460","C09",58412,"CRA-024185-1",12,"uL",7.58,"mM"
"BF00007335","C15",58896,"CRA-025761-1",12,"uL",10.08,"mM"
"BF00007320","J03",58921,"CRA-024547-1",12,"uL",10.02,"mM"
"BF00007335","O15",58928,"CRA-025771-1",12,"uL",9.95,"mM"
"BF00007315","K03",58429,"CRA-024198-1",12,"uL",9.86,"mM"
"BF00007315","N03",58433,"CRA-024201-1",12,"uL",9.88,"mM"
"BF00007315","C04",58440,"CRA-024206-1",12,"uL",10.08,"mM"
"BF00007335","G12",58764,"CRA-025720-1",12,"uL",9.96,"mM"
"BF00007335","E16",58947,"CRA-025777-1",12,"uL",10.07,"mM"
"BF00007315","M04",58453,"CRA-024216-1",12,"uL",10.15,"mM"
"BF00007315","P20",58814,"CRA-024474-1",12,"uL",9.9,"mM"
"BF00007320","F06",58985,"CRA-024590-1",12,"uL",10.02,"mM"
"BF00007315","K05",58472,"CRA-024230-1",12,"uL",10.05,"mM"
"BF00007320","F08",59033,"CRA-024622-1",12,"uL",10.06,"mM"
"BF00007335","C18",59032,"CRA-025805-1",12,"uL",9.93,"mM"
"BF00007335","H17",59005,"CRA-025796-1",12,"uL",9.91,"mM"
"BF00007315","E22",58844,"CRA-024495-1",12,"uL",9.94,"mM"
"BF00007320","L07",59018,"CRA-024612-1",12,"uL",10.1,"mM"
"BF00007320","A08",59025,"CRA-024617-1",12,"uL",10.08,"mM"
"BF00007320","B08",59027,"CRA-024618-1",12,"uL",9.91,"mM"
"BF00007335","K07",58501,"CRA-025644-1",12,"uL",9.96,"mM"
"BF00007335","D18",59035,"CRA-025806-1",12,"uL",9.95,"mM"
"BF00007335","B06",58407,"CRA-025620-1",12,"uL",10.03,"mM"
"BF00007315","D10",58571,"CRA-024303-1",12,"uL",9.84,"mM"
"BF00007335","G06",58422,"CRA-025624-1",12,"uL",9.92,"mM"
"BF00007335","H06",58426,"CRA-025625-1",12,"uL",10.09,"mM"
"BF00007335","M06",58446,"CRA-025630-1",12,"uL",9.94,"mM"
"BF00007335","A11",58695,"CRA-025698-1",12,"uL",10.03,"mM"
"BF00007335","D11",58701,"CRA-025701-1",12,"uL",10.02,"mM"
"BF00007325","L23",57710,"CRA-025208-1",12,"uL",9.81,"mM"
"BF00007325","D24",57717,"CRA-025215-1",12,"uL",10.09,"mM"
"BF00007315","M10",58584,"CRA-024312-1",12,"uL",10,"mM"
"BF00007335","N11",58734,"CRA-025711-1",12,"uL",9.99,"mM"
"BF00007335","A12",58744,"CRA-025714-1",12,"uL",10.09,"mM"
"BF00007325","H24",57721,"CRA-025219-1",12,"uL",10.07,"mM"
"BF00007335","K09",58618,"CRA-025676-1",12,"uL",9.91,"mM"
"BF00007315","O07",58521,"CRA-024266-1",12,"uL",9.95,"mM"
"BF00007330","C04",57747,"CRA-025245-1",12,"uL",10.1,"mM"
"BF00007335","M09",58625,"CRA-025678-1",12,"uL",9.99,"mM"
"BF00007335","A10",58640,"CRA-025682-1",12,"uL",10.07,"mM"
"BF00007315","I13",58643,"CRA-024355-1",12,"uL",10.01,"mM"
"BF00007315","L13",58648,"CRA-024358-1",12,"uL",10.06,"mM"
"BF00007315","B14",58656,"CRA-024364-1",12,"uL",10.1,"mM"
"BF00007330","J04",57754,"CRA-025252-1",12,"uL",10.06,"mM"
"BF00007330","N04",57758,"CRA-025256-1",12,"uL",10.03,"mM"
"BF00007335","K13",58828,"CRA-025739-1",12,"uL",10.17,"mM"
"BF00007330","G05",57767,"CRA-025265-1",12,"uL",9.99,"mM"
"BF00007330","K05",57771,"CRA-025269-1",12,"uL",9.86,"mM"
"BF00007440","L20",58367,"CRA-024151-1",12,"uL",9.21,"mM"
"BF00007315","F15",58684,"CRA-024384-1",12,"uL",9.95,"mM"
"BF00007315","J15",58690,"CRA-024388-1",12,"uL",9.93,"mM"
"BF00007315","N15",58696,"CRA-024392-1",12,"uL",9.96,"mM"
"BF00007335","M08",58570,"CRA-025662-1",12,"uL",9.94,"mM"
"BF00007335","N08",58573,"CRA-025663-1",12,"uL",10.02,"mM"
"BF00007335","G09",58603,"CRA-025672-1",12,"uL",9.92,"mM"
"BF00007335","P13",58845,"CRA-025744-1",12,"uL",10.03,"mM"
"BF00007445","H17",58384,"CRA-024164-1",12,"uL",9.14,"mM"
"AP00000001","",,"CRA-024361-1",,"",,""
"AP00000001","",,"CRA-024377-1",,"",,""
"AP00000001","",,"CRA-024393-1",,"",,""
"AP00000001","",,"CRA-024536-1",,"",,""
"BF00007315","P08",56786,"CRA-024283-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"AP00000001","",,"CRA-024236-1",,"",,""
"AP00000001","",,"CRA-024331-1",,"",,""
"AP00000001","",,"CRA-024347-1",,"",,""
"AP00000001","",,"CRA-024427-1",,"",,""
"BF00007315","A20",56962,"CRA-024459-1",,"",,""
"AP00000001","",,"CRA-024221-1",,"",,""
"AP00000001","",,"CRA-024523-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"BF00007315","C06",56741,"CRA-024238-1",,"",,""
"BF00007315","C07",56757,"CRA-024254-1",,"",,""
"BF00007315","C12",56836,"CRA-024333-1",,"",,""
"AP00000001","",,"CRA-024493-1",,"",,""
"AP00000001","",,"CRA-024366-1",,"",,""
"AP00000001","",,"CRA-024414-1",,"",,""
"AP00000001","",,"CRA-025996-1",,"",,""
"AP00000001","",,"CRA-024415-1",,"",,""
"AP00000001","",,"CRA-024225-1",,"",,""
"BF00007320","A09",59049,"CRA-024633-1",12,"uL",9.96,"mM"
"AP00000001","",,"CRA-024464-1",,"",,""
"AP00000001","",,"CRA-024480-1",,"",,""
"AP00000001","",,"CRA-024496-1",,"",,""
"BF00007315","",,"CRA-025996-1",,"",,""
"AP00000001","",,"CRA-024385-1",,"",,""
"BF00007315","G16",56904,"CRA-024401-1",,"",,""
"AP00000001","",,"CRA-024401-1",,"",,""
"AP00000001","",,"CRA-024497-1",,"",,""
"AP00000001","",,"CRA-024528-1",,"",,""
"BF00007315","H04",56714,"CRA-024211-1",,"",,""
"AP00000001","",,"CRA-024227-1",,"",,""
"AP00000001","",,"CRA-024307-1",,"",,""
"AP00000001","",,"CRA-024322-1",,"",,""
"AP00000001","",,"CRA-024386-1",,"",,""
"AP00000001","",,"CRA-024276-1",,"",,""
"AP00000001","",,"CRA-024530-1",,"",,""
"AP00000001","",,"CRA-024420-1",,"",,""
"AP00000001","",,"CRA-024484-1",,"",,""
"BF00007315","M08",56783,"CRA-024280-1",,"",,""
"AP00000001","",,"CRA-024531-1",,"",,""
"BF00007315","",,"CRA-025998-1",,"",,""
"AP00000001","",,"CRA-024198-1",,"",,""
"AP00000001","",,"CRA-024230-1",,"",,""
"AP00000001","",,"CRA-024278-1",,"",,""
"AP00000001","",,"CRA-024294-1",,"",,""
"AP00000001","",,"CRA-024341-1",,"",,""
"AP00000001","",,"CRA-024501-1",,"",,""
"BF00007315","M14",56878,"CRA-024375-1",,"",,""
"AP00000001","",,"CRA-024342-1",,"",,""
"AP00000001","",,"CRA-024358-1",,"",,""
"AP00000001","",,"CRA-024375-1",,"",,""
